Index,Token ID,Element,Action,Relative Time,Absolute Time
0, 000,START EVENT,Enter,00000000,03/01/2008
1, 000,START EVENT,Leave,00000000,03/01/2008
2, 000,Exclusive Gateway Split 1,Enter,00000000,03/01/2008
3, 000,Exclusive Gateway Split 1,Leave,00000000,03/01/2008
4, 000,Create Purchase Requisition,Enter,00000000,03/01/2008
5, 000,Create Purchase Requisition,Leave,00014435,03/01/2008
6, 000,Exclusive Gateway Join 1,Enter,00014435,03/01/2008
7, 000,Exclusive Gateway Join 1,Leave,00014435,03/01/2008
8, 000,Create Purchase Order,Enter,00014435,03/01/2008
9, 000,Create Purchase Order,Leave,00140349,03/01/2008
10, 000,Exclusive Gateway Split 2,Enter,00140349,03/01/2008
11, 000,Exclusive Gateway Split 2,Leave,00140349,03/01/2008
12, 000,Exclusive Gateway Join 2,Enter,00140349,03/01/2008
13, 000,Exclusive Gateway Join 2,Leave,00140349,03/01/2008
14, 000,Exclusive Gateway Split 3,Enter,00140349,03/01/2008
15, 000,Exclusive Gateway Split 3,Leave,00140349,03/01/2008
16, 000,Exclusive Gateway Join 3,Enter,00140349,03/01/2008
17, 000,Exclusive Gateway Join 3,Leave,00140349,03/01/2008
18, 000,Parallel Gateway Split,Enter,00140349,03/01/2008
19, 000,Parallel Gateway Split,Leave,00140349,03/01/2008
20, 000,Record Invoice Receipt,Enter,00140349,03/01/2008
21, 000,Parallel Gateway Split,Leave,00140349,03/01/2008
22, 000,Record Goods Receipt,Enter,00140349,03/01/2008
23, 001,START EVENT,Enter,00307985,03/01/2008
24, 001,START EVENT,Leave,00307985,03/01/2008
25, 001,Exclusive Gateway Split 1,Enter,00307985,03/01/2008
26, 001,Exclusive Gateway Split 1,Leave,00307985,03/01/2008
27, 001,Create Purchase Requisition,Enter,00307985,03/01/2008
28, 001,Create Purchase Requisition,Leave,00326923,03/01/2008
29, 001,Exclusive Gateway Join 1,Enter,00326923,03/01/2008
30, 001,Exclusive Gateway Join 1,Leave,00326923,03/01/2008
31, 001,Create Purchase Order,Enter,00326923,03/01/2008
32, 001,Create Purchase Order,Leave,00427388,03/01/2008
33, 001,Exclusive Gateway Split 2,Enter,00427388,03/01/2008
34, 001,Exclusive Gateway Split 2,Leave,00427388,03/01/2008
35, 001,Exclusive Gateway Join 2,Enter,00427388,03/01/2008
36, 001,Exclusive Gateway Join 2,Leave,00427388,03/01/2008
37, 001,Exclusive Gateway Split 3,Enter,00427388,03/01/2008
38, 001,Exclusive Gateway Split 3,Leave,00427388,03/01/2008
39, 001,Exclusive Gateway Join 3,Enter,00427388,03/01/2008
40, 001,Exclusive Gateway Join 3,Leave,00427388,03/01/2008
41, 001,Parallel Gateway Split,Enter,00427388,03/01/2008
42, 001,Parallel Gateway Split,Leave,00427388,03/01/2008
43, 001,Record Invoice Receipt,Enter,00427388,03/01/2008
44, 001,Parallel Gateway Split,Leave,00427388,03/01/2008
45, 001,Record Goods Receipt,Enter,00427388,03/01/2008
46, 002,START EVENT,Enter,00638245,03/01/2008
47, 002,START EVENT,Leave,00638245,03/01/2008
48, 002,Exclusive Gateway Split 1,Enter,00638245,03/01/2008
49, 002,Exclusive Gateway Split 1,Leave,00638245,03/01/2008
50, 002,Exclusive Gateway Join 1,Enter,00638245,03/01/2008
51, 002,Exclusive Gateway Join 1,Leave,00638245,03/01/2008
52, 002,Create Purchase Order,Enter,00638245,03/01/2008
53, 002,Create Purchase Order,Leave,00741080,03/01/2008
54, 002,Exclusive Gateway Split 2,Enter,00741080,03/01/2008
55, 002,Exclusive Gateway Split 2,Leave,00741080,03/01/2008
56, 002,Print and Send Purchase Order (Paper),Enter,00741080,03/01/2008
57, 002,Print and Send Purchase Order (Paper),Leave,00741085,03/01/2008
58, 002,Exclusive Gateway Join 2,Enter,00741085,03/01/2008
59, 002,Exclusive Gateway Join 2,Leave,00741085,03/01/2008
60, 002,Exclusive Gateway Split 3,Enter,00741085,03/01/2008
61, 002,Exclusive Gateway Split 3,Leave,00741085,03/01/2008
62, 002,Receive Order Confirmation,Enter,00741085,03/01/2008
63, 003,START EVENT,Enter,00960986,03/01/2008
64, 003,START EVENT,Leave,00960986,03/01/2008
65, 003,Exclusive Gateway Split 1,Enter,00960986,03/01/2008
66, 003,Exclusive Gateway Split 1,Leave,00960986,03/01/2008
67, 003,Exclusive Gateway Join 1,Enter,00960986,03/01/2008
68, 003,Exclusive Gateway Join 1,Leave,00960986,03/01/2008
69, 003,Create Purchase Order,Enter,00960986,03/01/2008
70, 003,Create Purchase Order,Leave,01068459,03/01/2008
71, 003,Exclusive Gateway Split 2,Enter,01068459,03/01/2008
72, 003,Exclusive Gateway Split 2,Leave,01068459,03/01/2008
73, 003,Print and Send Purchase Order (Paper),Enter,01068459,03/01/2008
74, 003,Print and Send Purchase Order (Paper),Leave,01068464,03/01/2008
75, 003,Exclusive Gateway Join 2,Enter,01068464,03/01/2008
76, 003,Exclusive Gateway Join 2,Leave,01068464,03/01/2008
77, 003,Exclusive Gateway Split 3,Enter,01068464,03/01/2008
78, 003,Exclusive Gateway Split 3,Leave,01068464,03/01/2008
79, 003,Receive Order Confirmation,Enter,01068464,03/01/2008
80, 002,Receive Order Confirmation,Leave,01088706,03/01/2008
81, 002,Exclusive Gateway Join 3,Enter,01088706,03/01/2008
82, 002,Exclusive Gateway Join 3,Leave,01088706,03/01/2008
83, 002,Parallel Gateway Split,Enter,01088706,03/01/2008
84, 002,Parallel Gateway Split,Leave,01088706,03/01/2008
85, 002,Record Invoice Receipt,Enter,01088706,03/01/2008
86, 002,Parallel Gateway Split,Leave,01088706,03/01/2008
87, 002,Record Goods Receipt,Enter,01088706,03/01/2008
88, 000,Record Goods Receipt,Leave,01197635,03/01/2008
89, 000,Parallel Gateway Join,Enter,01197635,03/01/2008
90, 004,START EVENT,Enter,01284567,03/01/2008
91, 004,START EVENT,Leave,01284567,03/01/2008
92, 004,Exclusive Gateway Split 1,Enter,01284567,03/01/2008
93, 004,Exclusive Gateway Split 1,Leave,01284567,03/01/2008
94, 004,Create Purchase Requisition,Enter,01284567,03/01/2008
95, 004,Create Purchase Requisition,Leave,01301819,03/01/2008
96, 004,Exclusive Gateway Join 1,Enter,01301819,03/01/2008
97, 004,Exclusive Gateway Join 1,Leave,01301819,03/01/2008
98, 004,Create Purchase Order,Enter,01301819,03/01/2008
99, 000,Record Invoice Receipt,Leave,01302726,03/01/2008
100, 000,Parallel Gateway Join,Enter,01302726,03/01/2008
101, 000,Parallel Gateway Join,Leave,01302726,03/01/2008
102, 000,Clear Invoice,Enter,01302726,03/01/2008
103, 004,Create Purchase Order,Leave,01429363,03/01/2008
104, 004,Exclusive Gateway Split 2,Enter,01429363,03/01/2008
105, 004,Exclusive Gateway Split 2,Leave,01429363,03/01/2008
106, 004,Print and Send Purchase Order (Paper),Enter,01429363,03/01/2008
107, 004,Print and Send Purchase Order (Paper),Leave,01429368,03/01/2008
108, 004,Exclusive Gateway Join 2,Enter,01429368,03/01/2008
109, 004,Exclusive Gateway Join 2,Leave,01429368,03/01/2008
110, 004,Exclusive Gateway Split 3,Enter,01429368,03/01/2008
111, 004,Exclusive Gateway Split 3,Leave,01429368,03/01/2008
112, 004,Receive Order Confirmation,Enter,01429368,03/01/2008
113, 003,Receive Order Confirmation,Leave,01437364,03/01/2008
114, 003,Exclusive Gateway Join 3,Enter,01437364,03/01/2008
115, 003,Exclusive Gateway Join 3,Leave,01437364,03/01/2008
116, 003,Parallel Gateway Split,Enter,01437364,03/01/2008
117, 003,Parallel Gateway Split,Leave,01437364,03/01/2008
118, 003,Record Invoice Receipt,Enter,01437364,03/01/2008
119, 003,Parallel Gateway Split,Leave,01437364,03/01/2008
120, 003,Record Goods Receipt,Enter,01437364,03/01/2008
121, 001,Record Invoice Receipt,Leave,01454110,03/01/2008
122, 001,Parallel Gateway Join,Enter,01454110,03/01/2008
123, 001,Record Goods Receipt,Leave,01468999,03/01/2008
124, 001,Parallel Gateway Join,Enter,01468999,03/01/2008
125, 001,Parallel Gateway Join,Leave,01468999,03/01/2008
126, 001,Clear Invoice,Enter,01468999,03/01/2008
127, 005,START EVENT,Enter,01609926,03/01/2008
128, 005,START EVENT,Leave,01609926,03/01/2008
129, 005,Exclusive Gateway Split 1,Enter,01609926,03/01/2008
130, 005,Exclusive Gateway Split 1,Leave,01609926,03/01/2008
131, 005,Create Purchase Requisition,Enter,01609926,03/01/2008
132, 005,Create Purchase Requisition,Leave,01628919,03/01/2008
133, 005,Exclusive Gateway Join 1,Enter,01628919,03/01/2008
134, 005,Exclusive Gateway Join 1,Leave,01628919,03/01/2008
135, 005,Create Purchase Order,Enter,01628919,03/01/2008
136, 000,Clear Invoice,Leave,01730399,03/01/2008
137, 000,END EVENT,Enter,01730399,03/01/2008
138, 000,END EVENT,Leave,01730399,03/01/2008
139, 005,Create Purchase Order,Leave,01742191,03/01/2008
140, 005,Exclusive Gateway Split 2,Enter,01742191,03/01/2008
141, 005,Exclusive Gateway Split 2,Leave,01742191,03/01/2008
142, 005,Print and Send Purchase Order (Paper),Enter,01742191,03/01/2008
143, 005,Print and Send Purchase Order (Paper),Leave,01742196,03/01/2008
144, 005,Exclusive Gateway Join 2,Enter,01742196,03/01/2008
145, 005,Exclusive Gateway Join 2,Leave,01742196,03/01/2008
146, 005,Exclusive Gateway Split 3,Enter,01742196,03/01/2008
147, 005,Exclusive Gateway Split 3,Leave,01742196,03/01/2008
148, 005,Receive Order Confirmation,Enter,01742196,03/01/2008
149, 004,Receive Order Confirmation,Leave,01762906,03/01/2008
150, 004,Exclusive Gateway Join 3,Enter,01762906,03/01/2008
151, 004,Exclusive Gateway Join 3,Leave,01762906,03/01/2008
152, 004,Parallel Gateway Split,Enter,01762906,03/01/2008
153, 004,Parallel Gateway Split,Leave,01762906,03/01/2008
154, 004,Record Invoice Receipt,Enter,01762906,03/01/2008
155, 004,Parallel Gateway Split,Leave,01762906,03/01/2008
156, 004,Record Goods Receipt,Enter,01762906,03/01/2008
157, 006,START EVENT,Enter,01940555,03/01/2008
158, 006,START EVENT,Leave,01940555,03/01/2008
159, 006,Exclusive Gateway Split 1,Enter,01940555,03/01/2008
160, 006,Exclusive Gateway Split 1,Leave,01940555,03/01/2008
161, 006,Create Purchase Requisition,Enter,01940555,03/01/2008
162, 001,Clear Invoice,Leave,01952236,03/01/2008
163, 001,END EVENT,Enter,01952236,03/01/2008
164, 001,END EVENT,Leave,01952236,03/01/2008
165, 006,Create Purchase Requisition,Leave,01954440,03/01/2008
166, 006,Exclusive Gateway Join 1,Enter,01954440,03/01/2008
167, 006,Exclusive Gateway Join 1,Leave,01954440,03/01/2008
168, 006,Create Purchase Order,Enter,01954440,03/01/2008
169, 002,Record Goods Receipt,Leave,01986404,03/01/2008
170, 002,Parallel Gateway Join,Enter,01986404,03/01/2008
171, 005,Receive Order Confirmation,Leave,02073620,03/01/2008
172, 005,Exclusive Gateway Join 3,Enter,02073620,03/01/2008
173, 005,Exclusive Gateway Join 3,Leave,02073620,03/01/2008
174, 005,Parallel Gateway Split,Enter,02073620,03/01/2008
175, 005,Parallel Gateway Split,Leave,02073620,03/01/2008
176, 005,Record Invoice Receipt,Enter,02073620,03/01/2008
177, 005,Parallel Gateway Split,Leave,02073620,03/01/2008
178, 005,Record Goods Receipt,Enter,02073620,03/01/2008
179, 006,Create Purchase Order,Leave,02080584,03/01/2008
180, 006,Exclusive Gateway Split 2,Enter,02080584,03/01/2008
181, 006,Exclusive Gateway Split 2,Leave,02080584,03/01/2008
182, 006,Print and Send Purchase Order (Paper),Enter,02080584,03/01/2008
183, 006,Print and Send Purchase Order (Paper),Leave,02080590,03/01/2008
184, 006,Exclusive Gateway Join 2,Enter,02080590,03/01/2008
185, 006,Exclusive Gateway Join 2,Leave,02080590,03/01/2008
186, 006,Exclusive Gateway Split 3,Enter,02080590,03/01/2008
187, 006,Exclusive Gateway Split 3,Leave,02080590,03/01/2008
188, 006,Exclusive Gateway Join 3,Enter,02080590,03/01/2008
189, 006,Exclusive Gateway Join 3,Leave,02080590,03/01/2008
190, 006,Parallel Gateway Split,Enter,02080590,03/01/2008
191, 006,Parallel Gateway Split,Leave,02080590,03/01/2008
192, 006,Record Invoice Receipt,Enter,02080590,03/01/2008
193, 006,Parallel Gateway Split,Leave,02080590,03/01/2008
194, 006,Record Goods Receipt,Enter,02080590,03/01/2008
195, 002,Record Invoice Receipt,Leave,02121234,03/01/2008
196, 002,Parallel Gateway Join,Enter,02121234,03/01/2008
197, 002,Parallel Gateway Join,Leave,02121234,03/01/2008
198, 002,Clear Invoice,Enter,02121234,03/01/2008
199, 007,START EVENT,Enter,02262432,03/01/2008
200, 007,START EVENT,Leave,02262432,03/01/2008
201, 007,Exclusive Gateway Split 1,Enter,02262432,03/01/2008
202, 007,Exclusive Gateway Split 1,Leave,02262432,03/01/2008
203, 007,Create Purchase Requisition,Enter,02262432,03/01/2008
204, 007,Create Purchase Requisition,Leave,02280020,03/01/2008
205, 007,Exclusive Gateway Join 1,Enter,02280020,03/01/2008
206, 007,Exclusive Gateway Join 1,Leave,02280020,03/01/2008
207, 007,Create Purchase Order,Enter,02280020,03/01/2008
208, 003,Record Goods Receipt,Leave,02354187,03/01/2008
209, 003,Parallel Gateway Join,Enter,02354187,03/01/2008
210, 007,Create Purchase Order,Leave,02396260,03/01/2008
211, 007,Exclusive Gateway Split 2,Enter,02396260,03/01/2008
212, 007,Exclusive Gateway Split 2,Leave,02396260,03/01/2008
213, 007,Exclusive Gateway Join 2,Enter,02396260,03/01/2008
214, 007,Exclusive Gateway Join 2,Leave,02396260,03/01/2008
215, 007,Exclusive Gateway Split 3,Enter,02396260,03/01/2008
216, 007,Exclusive Gateway Split 3,Leave,02396260,03/01/2008
217, 007,Receive Order Confirmation,Enter,02396260,03/01/2008
218, 003,Record Invoice Receipt,Leave,02442123,03/01/2008
219, 003,Parallel Gateway Join,Enter,02442123,03/01/2008
220, 003,Parallel Gateway Join,Leave,02442123,03/01/2008
221, 003,Clear Invoice,Enter,02442123,03/01/2008
222, 008,START EVENT,Enter,02585250,03/01/2008
223, 008,START EVENT,Leave,02585250,03/01/2008
224, 008,Exclusive Gateway Split 1,Enter,02585250,03/01/2008
225, 008,Exclusive Gateway Split 1,Leave,02585250,03/01/2008
226, 008,Exclusive Gateway Join 1,Enter,02585250,03/01/2008
227, 008,Exclusive Gateway Join 1,Leave,02585250,03/01/2008
228, 008,Create Purchase Order,Enter,02585250,03/01/2008
229, 002,Clear Invoice,Leave,02598015,03/01/2008
230, 002,END EVENT,Enter,02598015,03/01/2008
231, 002,END EVENT,Leave,02598015,03/01/2008
232, 008,Create Purchase Order,Leave,02690756,03/01/2008
233, 008,Exclusive Gateway Split 2,Enter,02690756,03/01/2008
234, 008,Exclusive Gateway Split 2,Leave,02690756,03/01/2008
235, 008,Exclusive Gateway Join 2,Enter,02690756,03/01/2008
236, 008,Exclusive Gateway Join 2,Leave,02690756,03/01/2008
237, 008,Exclusive Gateway Split 3,Enter,02690756,03/01/2008
238, 008,Exclusive Gateway Split 3,Leave,02690756,03/01/2008
239, 008,Receive Order Confirmation,Enter,02690756,03/01/2008
240, 004,Record Goods Receipt,Leave,02790614,03/01/2008
241, 004,Parallel Gateway Join,Enter,02790614,03/01/2008
242, 007,Receive Order Confirmation,Leave,02814631,03/01/2008
243, 007,Exclusive Gateway Join 3,Enter,02814631,03/01/2008
244, 007,Exclusive Gateway Join 3,Leave,02814631,03/01/2008
245, 007,Parallel Gateway Split,Enter,02814631,03/01/2008
246, 007,Parallel Gateway Split,Leave,02814631,03/01/2008
247, 007,Record Invoice Receipt,Enter,02814631,03/01/2008
248, 007,Parallel Gateway Split,Leave,02814631,03/01/2008
249, 007,Record Goods Receipt,Enter,02814631,03/01/2008
250, 009,START EVENT,Enter,02896299,03/01/2008
251, 009,START EVENT,Leave,02896299,03/01/2008
252, 009,Exclusive Gateway Split 1,Enter,02896299,03/01/2008
253, 009,Exclusive Gateway Split 1,Leave,02896299,03/01/2008
254, 009,Create Purchase Requisition,Enter,02896299,03/01/2008
255, 003,Clear Invoice,Leave,02906481,03/01/2008
256, 003,END EVENT,Enter,02906481,03/01/2008
257, 003,END EVENT,Leave,02906481,03/01/2008
258, 009,Create Purchase Requisition,Leave,02912801,03/01/2008
259, 009,Exclusive Gateway Join 1,Enter,02912801,03/01/2008
260, 009,Exclusive Gateway Join 1,Leave,02912801,03/01/2008
261, 009,Create Purchase Order,Enter,02912801,03/01/2008
262, 005,Record Goods Receipt,Leave,02973770,03/01/2008
263, 005,Parallel Gateway Join,Enter,02973770,03/01/2008
264, 004,Record Invoice Receipt,Leave,03034160,03/01/2008
265, 004,Parallel Gateway Join,Enter,03034160,03/01/2008
266, 004,Parallel Gateway Join,Leave,03034160,03/01/2008
267, 004,Clear Invoice,Enter,03034160,03/01/2008
268, 009,Create Purchase Order,Leave,03043881,03/01/2008
269, 009,Exclusive Gateway Split 2,Enter,03043881,03/01/2008
270, 009,Exclusive Gateway Split 2,Leave,03043881,03/01/2008
271, 009,Print and Send Purchase Order (Paper),Enter,03043881,03/01/2008
272, 009,Print and Send Purchase Order (Paper),Leave,03043886,03/01/2008
273, 009,Exclusive Gateway Join 2,Enter,03043886,03/01/2008
274, 009,Exclusive Gateway Join 2,Leave,03043886,03/01/2008
275, 009,Exclusive Gateway Split 3,Enter,03043886,03/01/2008
276, 009,Exclusive Gateway Split 3,Leave,03043886,03/01/2008
277, 009,Exclusive Gateway Join 3,Enter,03043886,03/01/2008
278, 009,Exclusive Gateway Join 3,Leave,03043886,03/01/2008
279, 009,Parallel Gateway Split,Enter,03043886,03/01/2008
280, 009,Parallel Gateway Split,Leave,03043886,03/01/2008
281, 009,Record Invoice Receipt,Enter,03043886,03/01/2008
282, 009,Parallel Gateway Split,Leave,03043886,03/01/2008
283, 009,Record Goods Receipt,Enter,03043886,03/01/2008
284, 005,Record Invoice Receipt,Leave,03077745,03/01/2008
285, 005,Parallel Gateway Join,Enter,03077745,03/01/2008
286, 005,Parallel Gateway Join,Leave,03077745,03/01/2008
287, 005,Clear Invoice,Enter,03077745,03/01/2008
288, 008,Receive Order Confirmation,Leave,03096768,03/01/2008
289, 008,Exclusive Gateway Join 3,Enter,03096768,03/01/2008
290, 008,Exclusive Gateway Join 3,Leave,03096768,03/01/2008
291, 008,Parallel Gateway Split,Enter,03096768,03/01/2008
292, 008,Parallel Gateway Split,Leave,03096768,03/01/2008
293, 008,Record Invoice Receipt,Enter,03096768,03/01/2008
294, 008,Parallel Gateway Split,Leave,03096768,03/01/2008
295, 008,Record Goods Receipt,Enter,03096768,03/01/2008
296, 006,Record Goods Receipt,Leave,03179816,03/01/2008
297, 006,Parallel Gateway Join,Enter,03179816,03/01/2008
298, 006,Record Invoice Receipt,Leave,03210442,03/01/2008
299, 006,Parallel Gateway Join,Enter,03210442,03/01/2008
300, 006,Parallel Gateway Join,Leave,03210442,03/01/2008
301, 006,Clear Invoice,Enter,03210442,03/01/2008
302, 010,START EVENT,Enter,03218776,03/01/2008
303, 010,START EVENT,Leave,03218776,03/01/2008
304, 010,Exclusive Gateway Split 1,Enter,03218776,03/01/2008
305, 010,Exclusive Gateway Split 1,Leave,03218776,03/01/2008
306, 010,Create Purchase Requisition,Enter,03218776,03/01/2008
307, 010,Create Purchase Requisition,Leave,03235887,03/01/2008
308, 010,Exclusive Gateway Join 1,Enter,03235887,03/01/2008
309, 010,Exclusive Gateway Join 1,Leave,03235887,03/01/2008
310, 010,Create Purchase Order,Enter,03235887,03/01/2008
311, 010,Create Purchase Order,Leave,03351297,03/01/2008
312, 010,Exclusive Gateway Split 2,Enter,03351297,03/01/2008
313, 010,Exclusive Gateway Split 2,Leave,03351297,03/01/2008
314, 010,Print and Send Purchase Order (Paper),Enter,03351297,03/01/2008
315, 010,Print and Send Purchase Order (Paper),Leave,03351302,03/01/2008
316, 010,Exclusive Gateway Join 2,Enter,03351302,03/01/2008
317, 010,Exclusive Gateway Join 2,Leave,03351302,03/01/2008
318, 010,Exclusive Gateway Split 3,Enter,03351302,03/01/2008
319, 010,Exclusive Gateway Split 3,Leave,03351302,03/01/2008
320, 010,Receive Order Confirmation,Enter,03351302,03/01/2008
321, 004,Clear Invoice,Leave,03500763,03/01/2008
322, 004,END EVENT,Enter,03500763,03/01/2008
323, 004,END EVENT,Leave,03500763,03/01/2008
324, 011,START EVENT,Enter,03547150,03/01/2008
325, 011,START EVENT,Leave,03547150,03/01/2008
326, 011,Exclusive Gateway Split 1,Enter,03547150,03/01/2008
327, 011,Exclusive Gateway Split 1,Leave,03547150,03/01/2008
328, 011,Create Purchase Requisition,Enter,03547150,03/01/2008
329, 005,Clear Invoice,Leave,03551449,03/01/2008
330, 005,END EVENT,Enter,03551449,03/01/2008
331, 005,END EVENT,Leave,03551449,03/01/2008
332, 011,Create Purchase Requisition,Leave,03562160,03/01/2008
333, 011,Exclusive Gateway Join 1,Enter,03562160,03/01/2008
334, 011,Exclusive Gateway Join 1,Leave,03562160,03/01/2008
335, 011,Create Purchase Order,Enter,03562160,03/01/2008
336, 006,Clear Invoice,Leave,03642236,03/01/2008
337, 006,END EVENT,Enter,03642236,03/01/2008
338, 006,END EVENT,Leave,03642236,03/01/2008
339, 011,Create Purchase Order,Leave,03694432,03/01/2008
340, 011,Exclusive Gateway Split 2,Enter,03694432,03/01/2008
341, 011,Exclusive Gateway Split 2,Leave,03694432,03/01/2008
342, 011,Print and Send Purchase Order (Paper),Enter,03694432,03/01/2008
343, 011,Print and Send Purchase Order (Paper),Leave,03694437,03/01/2008
344, 011,Exclusive Gateway Join 2,Enter,03694437,03/01/2008
345, 011,Exclusive Gateway Join 2,Leave,03694437,03/01/2008
346, 011,Exclusive Gateway Split 3,Enter,03694437,03/01/2008
347, 011,Exclusive Gateway Split 3,Leave,03694437,03/01/2008
348, 011,Receive Order Confirmation,Enter,03694437,03/01/2008
349, 007,Record Goods Receipt,Leave,03716078,03/01/2008
350, 007,Parallel Gateway Join,Enter,03716078,03/01/2008
351, 010,Receive Order Confirmation,Leave,03800213,03/01/2008
352, 010,Exclusive Gateway Join 3,Enter,03800213,03/01/2008
353, 010,Exclusive Gateway Join 3,Leave,03800213,03/01/2008
354, 010,Parallel Gateway Split,Enter,03800213,03/01/2008
355, 010,Parallel Gateway Split,Leave,03800213,03/01/2008
356, 010,Record Invoice Receipt,Enter,03800213,03/01/2008
357, 010,Parallel Gateway Split,Leave,03800213,03/01/2008
358, 010,Record Goods Receipt,Enter,03800213,03/01/2008
359, 012,START EVENT,Enter,03871164,03/01/2008
360, 012,START EVENT,Leave,03871164,03/01/2008
361, 012,Exclusive Gateway Split 1,Enter,03871164,03/01/2008
362, 012,Exclusive Gateway Split 1,Leave,03871164,03/01/2008
363, 012,Create Purchase Requisition,Enter,03871164,03/01/2008
364, 012,Create Purchase Requisition,Leave,03886837,03/01/2008
365, 012,Exclusive Gateway Join 1,Enter,03886837,03/01/2008
366, 012,Exclusive Gateway Join 1,Leave,03886837,03/01/2008
367, 012,Create Purchase Order,Enter,03886837,03/01/2008
368, 009,Record Goods Receipt,Leave,03907494,03/01/2008
369, 009,Parallel Gateway Join,Enter,03907494,03/01/2008
370, 012,Create Purchase Order,Leave,04008611,03/01/2008
371, 012,Exclusive Gateway Split 2,Enter,04008611,03/01/2008
372, 012,Exclusive Gateway Split 2,Leave,04008611,03/01/2008
373, 012,Exclusive Gateway Join 2,Enter,04008611,03/01/2008
374, 012,Exclusive Gateway Join 2,Leave,04008611,03/01/2008
375, 012,Exclusive Gateway Split 3,Enter,04008611,03/01/2008
376, 012,Exclusive Gateway Split 3,Leave,04008611,03/01/2008
377, 012,Receive Order Confirmation,Enter,04008611,03/01/2008
378, 007,Record Invoice Receipt,Leave,04009966,03/01/2008
379, 007,Parallel Gateway Join,Enter,04009966,03/01/2008
380, 007,Parallel Gateway Join,Leave,04009966,03/01/2008
381, 007,Clear Invoice,Enter,04009966,03/01/2008
382, 011,Receive Order Confirmation,Leave,04104095,03/01/2008
383, 011,Exclusive Gateway Join 3,Enter,04104095,03/01/2008
384, 011,Exclusive Gateway Join 3,Leave,04104095,03/01/2008
385, 011,Parallel Gateway Split,Enter,04104095,03/01/2008
386, 011,Parallel Gateway Split,Leave,04104095,03/01/2008
387, 011,Record Invoice Receipt,Enter,04104095,03/01/2008
388, 011,Parallel Gateway Split,Leave,04104095,03/01/2008
389, 011,Record Goods Receipt,Enter,04104095,03/01/2008
390, 009,Record Invoice Receipt,Leave,04127660,03/01/2008
391, 009,Parallel Gateway Join,Enter,04127660,03/01/2008
392, 009,Parallel Gateway Join,Leave,04127660,03/01/2008
393, 009,Clear Invoice,Enter,04127660,03/01/2008
394, 013,START EVENT,Enter,04195220,03/01/2008
395, 013,START EVENT,Leave,04195220,03/01/2008
396, 013,Exclusive Gateway Split 1,Enter,04195220,03/01/2008
397, 013,Exclusive Gateway Split 1,Leave,04195220,03/01/2008
398, 013,Create Purchase Requisition,Enter,04195220,03/01/2008
399, 013,Create Purchase Requisition,Leave,04210671,03/01/2008
400, 013,Exclusive Gateway Join 1,Enter,04210671,03/01/2008
401, 013,Exclusive Gateway Join 1,Leave,04210671,03/01/2008
402, 013,Create Purchase Order,Enter,04210671,03/01/2008
403, 008,Record Invoice Receipt,Leave,04304908,03/01/2008
404, 008,Parallel Gateway Join,Enter,04304908,03/01/2008
405, 012,Receive Order Confirmation,Leave,04329675,03/01/2008
406, 012,Exclusive Gateway Join 3,Enter,04329675,03/01/2008
407, 012,Exclusive Gateway Join 3,Leave,04329675,03/01/2008
408, 012,Parallel Gateway Split,Enter,04329675,03/01/2008
409, 012,Parallel Gateway Split,Leave,04329675,03/01/2008
410, 012,Record Invoice Receipt,Enter,04329675,03/01/2008
411, 012,Parallel Gateway Split,Leave,04329675,03/01/2008
412, 012,Record Goods Receipt,Enter,04329675,03/01/2008
413, 013,Create Purchase Order,Leave,04337987,03/01/2008
414, 013,Exclusive Gateway Split 2,Enter,04337987,03/01/2008
415, 013,Exclusive Gateway Split 2,Leave,04337987,03/01/2008
416, 013,Print and Send Purchase Order (Paper),Enter,04337987,03/01/2008
417, 013,Print and Send Purchase Order (Paper),Leave,04337992,03/01/2008
418, 013,Exclusive Gateway Join 2,Enter,04337992,03/01/2008
419, 013,Exclusive Gateway Join 2,Leave,04337992,03/01/2008
420, 013,Exclusive Gateway Split 3,Enter,04337992,03/01/2008
421, 013,Exclusive Gateway Split 3,Leave,04337992,03/01/2008
422, 013,Exclusive Gateway Join 3,Enter,04337992,03/01/2008
423, 013,Exclusive Gateway Join 3,Leave,04337992,03/01/2008
424, 013,Parallel Gateway Split,Enter,04337992,03/01/2008
425, 013,Parallel Gateway Split,Leave,04337992,03/01/2008
426, 013,Record Invoice Receipt,Enter,04337992,03/01/2008
427, 013,Parallel Gateway Split,Leave,04337992,03/01/2008
428, 013,Record Goods Receipt,Enter,04337992,03/01/2008
429, 008,Record Goods Receipt,Leave,04416618,03/01/2008
430, 008,Parallel Gateway Join,Enter,04416618,03/01/2008
431, 008,Parallel Gateway Join,Leave,04416618,03/01/2008
432, 008,Clear Invoice,Enter,04416618,03/01/2008
433, 007,Clear Invoice,Leave,04441508,03/01/2008
434, 007,END EVENT,Enter,04441508,03/01/2008
435, 007,END EVENT,Leave,04441508,03/01/2008
436, 014,START EVENT,Enter,04530296,03/01/2008
437, 014,START EVENT,Leave,04530296,03/01/2008
438, 014,Exclusive Gateway Split 1,Enter,04530296,03/01/2008
439, 014,Exclusive Gateway Split 1,Leave,04530296,03/01/2008
440, 014,Create Purchase Requisition,Enter,04530296,03/01/2008
441, 014,Create Purchase Requisition,Leave,04546209,03/01/2008
442, 014,Exclusive Gateway Join 1,Enter,04546209,03/01/2008
