First process instance # in stats,1
Last process instance # in stats,10000

Resource utilization
Resource,Utilization %
Record Invoice Receipt,proc_586570383.node_1801d33c-c54c-4b5c-b8ea-8f82a929a7d8,1131327.1628933006,745267.744,1552719.051,1.1313271628933006E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
START EVENT,proc_586570383.node_ec4fc392-230f-4ac8-bf0d-9a5327a688f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),1409568.966,1971750.4180549071,2526827.219
Process Cycle Time excluding out of timetable hours (s),1409568.966,1971750.4180549071,2526827.219
Process Waiting Time (s),0.0,796.923942600131,33351.0640001297
Accumulated Process Duration (s),2254769.367,2974251.6925183935,3739272.7580000004
Cost,0.0,0.0,0.0


Process Cycle Time (s) distribution
From,To,Count
1409568,1521293,81
1521294,1633019,619
1633020,1744745,1340
1744746,1856471,1216
1856472,1968197,980
1968198,2079923,1995
2079924,2191649,2287
2191650,2303375,1176
2303376,2415101,270
2415102,2526827,36

Process Waiting Time (s) distribution
From,To,Count
0,3335,9297
3336,6671,237
6672,10007,170
10008,13343,112
13344,16679,62
16680,20015,47
20016,23351,36
23352,26687,20
26688,30023,13
30024,33359,6

Accumulated Process Duration (s) distribution
From,To,Count
2254769,2403219,73
2403220,2551670,400
2551671,2700121,1060
2700122,2848572,1569
2848573,2997023,1937
2997024,3145474,2290
3145475,3293925,1824
3293926,3442376,700
3442377,3590827,135
3590828,3739278,12

Process Cost distribution
From,To,Count
0,-1,10000
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

In-timetable Cycle time (s) distribution
From,To,Count
1409568,1521293,81
1521294,1633019,619
1633020,1744745,1340
1744746,1856471,1216
1856472,1968197,980
1968198,2079923,1995
2079924,2191649,2287
2191650,2303375,1176
2303376,2415101,270
2415102,2526827,36



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,2153887.897,2153887.897,0.0,0.0
2,2107538.99,2107538.99,0.0,0.0
3,1883696.763,1883696.763,0.0,0.0
4,2051486.567,2051486.567,0.0,0.0
5,1959636.36,1959636.36,0.0,0.0
6,2238114.79,2238114.79,0.0,0.0
7,1922528.567,1922528.567,0.0,0.0
8,1989287.354,1989287.354,0.0,0.0
9,2146735.51,2146735.51,0.0,0.0
10,2111881.403,2111881.403,0.0,0.0
11,1618551.406,1618551.406,0.0,0.0
12,1953885.78,1953885.78,0.0,0.0
13,1899965.215,1899965.215,0.0,0.0
14,2016160.588,2016160.588,0.0,0.0
15,2000060.928,2000060.928,7822.361999988556,0.0
16,1643215.372,1643215.372,7529.015999794006,0.0
17,2111506.98,2111506.98,5694.6829998493195,0.0
18,2257228.632,2257228.632,5994.3170001506805,0.0
19,1798262.715,1798262.715,5805.826999902725,0.0
20,2122060.9,2122060.9,0.0,0.0
21,2159915.151,2159915.151,3499.177999973297,0.0
22,1747176.074,1747176.074,0.0,0.0
23,2063554.663,2063554.663,0.0,0.0
24,1944616.685,1944616.685,1773.3630001544952,0.0
25,2309126.385,2309126.385,0.0,0.0
26,2071534.802,2071534.802,0.0,0.0
27,1708521.475,1708521.475,0.0,0.0
28,1826387.622,1826387.622,0.0,0.0
29,1822048.567,1822048.567,14957.003999948502,0.0
30,2081042.681,2081042.681,12920.65700006485,0.0
31,2209505.589,2209505.589,18757.423000097275,0.0
32,1754894.049,1754894.049,22349.638000011444,0.0
33,1729218.998,1729218.998,0.0,0.0
34,1668774.916,1668774.916,0.0,0.0
35,2255759.707,2255759.707,20833.855000019073,0.0
36,1923214.231,1923214.231,23908.926000118256,0.0
37,2022760.162,2022760.162,0.0,0.0
38,2138355.585,2138355.585,20304.3820002079,0.0
39,2152076.557,2152076.557,21640.507999897003,0.0
40,2402001.865,2402001.865,20368.511999845505,0.0
41,2289813.785,2289813.785,17414.40799999237,0.0
42,1993677.491,1993677.491,0.0,0.0
43,1697933.549,1697933.549,0.0,0.0
44,2219533.575,2219533.575,11049.423000097275,0.0
45,1962239.0,1962239.0,0.0,0.0
46,2357476.057,2357476.057,0.0,0.0
47,2015202.744,2015202.744,0.0,0.0
48,1542780.291,1542780.291,0.0,0.0
49,1997405.577,1997405.577,0.0,0.0
50,1990688.583,1990688.583,0.0,0.0
51,1677232.348,1677232.348,0.0,0.0
52,2227457.962,2227457.962,0.0,0.0
53,2138958.183,2138958.183,0.0,0.0
54,2037374.375,2037374.375,0.0,0.0
55,1735137.499,1735137.499,0.0,0.0
56,1795390.472,1795390.472,0.0,0.0
57,2063305.002,2063305.002,0.0,0.0
58,2107029.518,2107029.518,0.0,0.0
59,2154238.258,2154238.258,0.0,0.0
60,1862386.767,1862386.767,0.0,0.0
61,2009532.503,2009532.503,0.0,0.0
62,2058214.322,2058214.322,0.0,0.0
63,2112334.933,2112334.933,0.0,0.0
64,2310577.328,2310577.328,0.0,0.0
65,1850028.433,1850028.433,0.0,0.0
66,1762498.486,1762498.486,0.0,0.0
67,2308324.678,2308324.678,0.0,0.0
68,2178184.638,2178184.638,0.0,0.0
69,2075916.267,2075916.267,0.0,0.0
70,2269775.071,2269775.071,3399.0179998874664,0.0
71,1654504.809,1654504.809,2427.021999835968,0.0
72,1659360.752,1659360.752,5250.325000047684,0.0
73,2131642.587,2131642.587,5228.138999938965,0.0
74,1642053.642,1642053.642,3548.760999917984,0.0
75,1741897.743,1741897.743,0.0,0.0
76,1623809.224,1623809.224,0.0,0.0
77,1623480.743,1623480.743,0.0,0.0
78,2172755.543,2172755.543,0.0,0.0
79,1569816.435,1569816.435,0.0,0.0
80,1923901.117,1923901.117,0.0,0.0
81,2056663.0,2056663.0,0.0,0.0
82,2063143.339,2063143.339,0.0,0.0
83,1981255.76,1981255.76,0.0,0.0
84,2205735.599,2205735.599,0.0,0.0
85,1998712.919,1998712.919,0.0,0.0
86,2194107.677,2194107.677,1114.116000175476,0.0
87,1875656.233,1875656.233,0.0,0.0
88,2354001.979,2354001.979,3410.1130001544952,0.0
89,2357956.732,2357956.732,3147.28200006485,0.0
90,2279146.01,2279146.01,0.0,0.0
91,2066761.447,2066761.447,7916.151999950409,0.0
92,1829938.671,1829938.671,7898.512000083923,0.0
93,2157312.382,2157312.382,10578.611000061035,0.0
94,2152796.132,2152796.132,9006.59099984169,0.0
95,1582018.949,1582018.949,0.0,0.0
96,2177094.674,2177094.674,0.0,0.0
97,2161053.262,2161053.262,0.0,0.0
98,1872611.632,1872611.632,0.0,0.0
99,2121995.265,2121995.265,0.0,0.0
100,2253800.34,2253800.34,0.0,0.0
101,2214360.638,2214360.638,0.0,0.0
102,2028300.021,2028300.021,0.0,0.0
103,1768437.448,1768437.448,0.0,0.0
104,2100015.724,2100015.724,0.0,0.0
105,2245493.136,2245493.136,0.0,0.0
106,1830840.085,1830840.085,0.0,0.0
107,2251955.09,2251955.09,0.0,0.0
108,1900236.304,1900236.304,0.0,0.0
109,1843703.685,1843703.685,665.2009999752045,0.0
110,2115487.365,2115487.365,0.0,0.0
111,1705018.723,1705018.723,0.0,0.0
112,2120276.407,2120276.407,0.0,0.0
113,1938559.781,1938559.781,0.0,0.0
114,1693053.135,1693053.135,0.0,0.0
115,1583234.194,1583234.194,0.0,0.0
116,2198489.882,2198489.882,0.0,0.0
117,2072976.7,2072976.7,0.0,0.0
118,1924004.869,1924004.869,0.0,0.0
119,1664547.759,1664547.759,0.0,0.0
120,1999686.734,1999686.734,0.0,0.0
121,1925546.624,1925546.624,0.0,0.0
122,1809615.864,1809615.864,1755.457999944687,0.0
123,2128199.119,2128199.119,0.0,0.0
124,2332898.16,2332898.16,0.0,0.0
125,1864933.32,1864933.32,0.0,0.0
126,1606096.573,1606096.573,8104.551999807358,0.0
127,1865924.707,1865924.707,0.0,0.0
128,2013149.27,2013149.27,0.0,0.0
129,2104692.039,2104692.039,0.0,0.0
130,1758640.595,1758640.595,0.0,0.0
131,2226038.934,2226038.934,0.0,0.0
132,2113676.132,2113676.132,0.0,0.0
133,1956689.298,1956689.298,0.0,0.0
134,1983442.234,1983442.234,0.0,0.0
135,2096785.517,2096785.517,0.0,0.0
136,2088223.612,2088223.612,0.0,0.0
137,2046174.087,2046174.087,0.0,0.0
138,1632715.417,1632715.417,0.0,0.0
139,2188238.901,2188238.901,0.0,0.0
140,2152728.445,2152728.445,0.0,0.0
141,1661194.888,1661194.888,0.0,0.0
142,1691706.233,1691706.233,0.0,0.0
143,1838667.996,1838667.996,0.0,0.0
144,2221683.094,2221683.094,0.0,0.0
145,2039222.953,2039222.953,0.0,0.0
146,1706527.825,1706527.825,0.0,0.0
147,2238002.379,2238002.379,0.0,0.0
148,1748425.786,1748425.786,0.0,0.0
149,1739515.118,1739515.118,0.0,0.0
150,2067101.626,2067101.626,0.0,0.0
151,1888098.38,1888098.38,0.0,0.0
152,1857801.656,1857801.656,0.0,0.0
153,1838221.627,1838221.627,0.0,0.0
154,2091861.943,2091861.943,0.0,0.0
155,2076445.842,2076445.842,0.0,0.0
156,1822436.481,1822436.481,0.0,0.0
157,1927125.82,1927125.82,0.0,0.0
158,1920947.431,1920947.431,0.0,0.0
159,2251068.533,2251068.533,0.0,0.0
160,2116866.693,2116866.693,0.0,0.0
161,1923027.649,1923027.649,0.0,0.0
162,1796652.391,1796652.391,0.0,0.0
163,2002204.788,2002204.788,0.0,0.0
164,1714452.107,1714452.107,0.0,0.0
165,1616803.038,1616803.038,0.0,0.0
166,1645475.204,1645475.204,0.0,0.0
167,2089347.85,2089347.85,0.0,0.0
168,1967662.908,1967662.908,0.0,0.0
169,2226568.376,2226568.376,0.0,0.0
170,2279145.184,2279145.184,0.0,0.0
171,2137352.514,2137352.514,0.0,0.0
172,2146224.712,2146224.712,0.0,0.0
173,2130685.763,2130685.763,0.0,0.0
174,1846708.606,1846708.606,0.0,0.0
175,1998012.424,1998012.424,0.0,0.0
176,2162732.886,2162732.886,0.0,0.0
177,1677470.929,1677470.929,0.0,0.0
178,1746789.975,1746789.975,0.0,0.0
179,2193213.629,2193213.629,0.0,0.0
180,1620838.155,1620838.155,0.0,0.0
181,2208651.535,2208651.535,0.0,0.0
182,2084424.774,2084424.774,0.0,0.0
183,2304187.844,2304187.844,0.0,0.0
184,2207585.262,2207585.262,0.0,0.0
185,2070879.793,2070879.793,0.0,0.0
186,2126246.864,2126246.864,0.0,0.0
187,2103189.169,2103189.169,0.0,0.0
188,1967549.935,1967549.935,0.0,0.0
189,2045695.696,2045695.696,7789.65499997139,0.0
190,2080943.081,2080943.081,0.0,0.0
191,2105836.081,2105836.081,0.0,0.0
192,2041600.143,2041600.143,0.0,0.0
193,1731301.303,1731301.303,5843.632999897003,0.0
194,2119361.356,2119361.356,7495.374000072479,0.0
195,1719218.966,1719218.966,5823.726999998093,0.0
196,2201735.504,2201735.504,0.0,0.0
197,2365997.024,2365997.024,0.0,0.0
198,2046703.406,2046703.406,7693.302000045776,0.0
199,2063947.547,2063947.547,17143.612999916077,0.0
200,1973250.883,1973250.883,3885.7439999580383,0.0
201,1754344.874,1754344.874,11674.429999828339,0.0
202,2207374.786,2207374.786,11241.811000108719,0.0
203,1857375.611,1857375.611,10661.542000055313,0.0
204,1672013.367,1672013.367,0.0,0.0
205,2033739.1,2033739.1,0.0,0.0
206,2259302.692,2259302.692,0.0,0.0
207,2060008.737,2060008.737,0.0,0.0
208,1777503.226,1777503.226,0.0,0.0
209,2300762.914,2300762.914,10486.137000083923,0.0
210,1627591.335,1627591.335,0.0,0.0
211,2095953.07,2095953.07,0.0,0.0
212,2275841.028,2275841.028,5173.454999923706,0.0
213,2164635.6,2164635.6,9733.37199997902,0.0
214,1936246.497,1936246.497,4779.671000003815,0.0
215,1715415.733,1715415.733,4931.296000003815,0.0
216,2015724.521,2015724.521,6126.986000061035,0.0
217,1806194.796,1806194.796,7394.641999959946,0.0
218,1764457.122,1764457.122,0.0,0.0
219,2092123.115,2092123.115,0.0,0.0
220,1851594.867,1851594.867,0.0,0.0
221,1958984.48,1958984.48,0.0,0.0
222,1749996.295,1749996.295,0.0,0.0
223,2038623.982,2038623.982,0.0,0.0
224,1683410.356,1683410.356,0.0,0.0
225,1981723.735,1981723.735,0.0,0.0
226,2218632.926,2218632.926,0.0,0.0
227,1956359.728,1956359.728,0.0,0.0
228,2196061.77,2196061.77,0.0,0.0
229,2138120.081,2138120.081,0.0,0.0
230,1583311.524,1583311.524,0.0,0.0
231,1743581.953,1743581.953,0.0,0.0
232,2066424.162,2066424.162,0.0,0.0
233,1963081.573,1963081.573,0.0,0.0
234,2071402.621,2071402.621,0.0,0.0
235,2152611.066,2152611.066,0.0,0.0
236,1633446.271,1633446.271,0.0,0.0
237,1658037.886,1658037.886,0.0,0.0
238,2173348.268,2173348.268,0.0,0.0
239,2100975.559,2100975.559,0.0,0.0
240,2088615.571,2088615.571,0.0,0.0
241,1718948.511,1718948.511,0.0,0.0
242,2154135.396,2154135.396,0.0,0.0
243,1582736.47,1582736.47,0.0,0.0
244,2054728.905,2054728.905,0.0,0.0
245,2032382.767,2032382.767,0.0,0.0
246,2165879.261,2165879.261,0.0,0.0
247,2180102.299,2180102.299,0.0,0.0
248,2076373.695,2076373.695,0.0,0.0
249,2256067.247,2256067.247,0.0,0.0
250,2047149.54,2047149.54,0.0,0.0
251,1745472.479,1745472.479,0.0,0.0
252,2198239.562,2198239.562,4360.7699999809265,0.0
253,1630029.477,1630029.477,3940.459000110626,0.0
254,1912738.518,1912738.518,0.0,0.0
255,2077403.477,2077403.477,0.0,0.0
256,2243670.935,2243670.935,0.0,0.0
257,1755760.895,1755760.895,0.0,0.0
258,1818553.926,1818553.926,0.0,0.0
259,1991950.666,1991950.666,0.0,0.0
260,2087162.209,2087162.209,0.0,0.0
261,1735067.569,1735067.569,0.0,0.0
262,2152480.387,2152480.387,0.0,0.0
263,1980653.951,1980653.951,0.0,0.0
264,1871396.587,1871396.587,0.0,0.0
265,1948856.462,1948856.462,0.0,0.0
266,1697225.466,1697225.466,0.0,0.0
267,1740329.658,1740329.658,0.0,0.0
268,1867179.381,1867179.381,0.0,0.0
269,2165146.646,2165146.646,0.0,0.0
270,2116998.597,2116998.597,0.0,0.0
271,2052368.625,2052368.625,0.0,0.0
272,1672093.245,1672093.245,0.0,0.0
273,2063954.119,2063954.119,0.0,0.0
274,2078047.988,2078047.988,0.0,0.0
275,2208391.029,2208391.029,0.0,0.0
276,1771023.307,1771023.307,0.0,0.0
277,2120049.562,2120049.562,0.0,0.0
278,2084053.126,2084053.126,0.0,0.0
279,1694256.184,1694256.184,0.0,0.0
280,2125350.994,2125350.994,0.0,0.0
281,1818102.838,1818102.838,0.0,0.0
282,1663986.049,1663986.049,0.0,0.0
283,2167290.715,2167290.715,0.0,0.0
284,2347193.527,2347193.527,6581.513000011444,0.0
285,1894803.071,1894803.071,6806.232000112534,0.0
286,2205329.533,2205329.533,6761.142999887466,0.0
287,2236762.078,2236762.078,7514.189999818802,0.0
288,1828691.57,1828691.57,0.0,0.0
289,2109917.258,2109917.258,0.0,0.0
290,2068653.025,2068653.025,0.0,0.0
291,1499525.381,1499525.381,0.0,0.0
292,2181976.91,2181976.91,0.0,0.0
293,2007612.644,2007612.644,0.0,0.0
294,2103613.825,2103613.825,0.0,0.0
295,2016862.628,2016862.628,0.0,0.0
296,2000266.955,2000266.955,0.0,0.0
297,1829099.582,1829099.582,0.0,0.0
298,2106625.415,2106625.415,0.0,0.0
299,1890975.329,1890975.329,0.0,0.0
300,1766918.047,1766918.047,0.0,0.0
301,2051725.411,2051725.411,0.0,0.0
302,1759784.265,1759784.265,0.0,0.0
303,2036153.093,2036153.093,0.0,0.0
304,1686521.701,1686521.701,0.0,0.0
305,2331801.409,2331801.409,0.0,0.0
306,2191174.998,2191174.998,0.0,0.0
307,2147170.113,2147170.113,0.0,0.0
308,1663407.476,1663407.476,0.0,0.0
309,1701091.511,1701091.511,0.0,0.0
310,1683139.441,1683139.441,0.0,0.0
311,2120777.466,2120777.466,0.0,0.0
312,2166450.294,2166450.294,0.0,0.0
313,2059729.237,2059729.237,0.0,0.0
314,1923633.657,1923633.657,0.0,0.0
315,2202816.72,2202816.72,0.0,0.0
316,2172094.284,2172094.284,0.0,0.0
317,1711220.419,1711220.419,0.0,0.0
318,2101495.787,2101495.787,0.0,0.0
319,2113673.94,2113673.94,0.0,0.0
320,1780782.179,1780782.179,0.0,0.0
321,2185952.208,2185952.208,0.0,0.0
322,2352118.633,2352118.633,0.0,0.0
323,1884594.513,1884594.513,0.0,0.0
324,1777184.488,1777184.488,0.0,0.0
325,1639633.572,1639633.572,0.0,0.0
326,2035279.691,2035279.691,0.0,0.0
327,1733473.521,1733473.521,3203.9700000286102,0.0
328,2164406.222,2164406.222,0.0,0.0
329,1921000.906,1921000.906,445.5439999103546,0.0
330,2026824.155,2026824.155,0.0,0.0
331,2099964.107,2099964.107,1722.6440000534058,0.0
332,1765188.207,1765188.207,0.0,0.0
333,2009652.785,2009652.785,45.390000104904175,0.0
334,1969091.869,1969091.869,0.0,0.0
335,2095707.055,2095707.055,0.0,0.0
336,1675964.875,1675964.875,0.0,0.0
337,1966109.051,1966109.051,0.0,0.0
338,1724499.464,1724499.464,0.0,0.0
339,1514512.857,1514512.857,0.0,0.0
340,1727875.432,1727875.432,0.0,0.0
341,1741257.802,1741257.802,0.0,0.0
342,1758974.517,1758974.517,0.0,0.0
343,1957680.11,1957680.11,0.0,0.0
344,2173515.317,2173515.317,0.0,0.0
345,2045297.105,2045297.105,0.0,0.0
346,1709347.671,1709347.671,0.0,0.0
347,1747832.732,1747832.732,0.0,0.0
348,2136256.043,2136256.043,0.0,0.0
349,1932943.171,1932943.171,0.0,0.0
350,2123544.21,2123544.21,0.0,0.0
351,1882930.292,1882930.292,0.0,0.0
352,1934489.395,1934489.395,0.0,0.0
353,2054078.119,2054078.119,0.0,0.0
354,2183774.086,2183774.086,0.0,0.0
355,1757381.798,1757381.798,0.0,0.0
356,2108189.065,2108189.065,0.0,0.0
357,2136927.868,2136927.868,0.0,0.0
358,2195855.837,2195855.837,0.0,0.0
359,2178787.098,2178787.098,0.0,0.0
360,1801410.699,1801410.699,0.0,0.0
361,1757020.911,1757020.911,0.0,0.0
362,1806211.43,1806211.43,0.0,0.0
363,2172341.03,2172341.03,0.0,0.0
364,2361837.778,2361837.778,0.0,0.0
365,2148139.369,2148139.369,0.0,0.0
366,1967429.109,1967429.109,252.35199999809265,0.0
367,1787622.048,1787622.048,3453.922999858856,0.0
368,2076458.148,2076458.148,0.0,0.0
369,2036530.45,2036530.45,4392.419000148773,0.0
370,1645982.119,1645982.119,0.0,0.0
371,2326431.111,2326431.111,0.0,0.0
372,1964290.34,1964290.34,0.0,0.0
373,1998348.556,1998348.556,0.0,0.0
374,1838431.472,1838431.472,0.0,0.0
375,2089626.985,2089626.985,0.0,0.0
376,1963922.344,1963922.344,0.0,0.0
377,2070022.323,2070022.323,0.0,0.0
378,2165755.697,2165755.697,0.0,0.0
379,2100732.447,2100732.447,0.0,0.0
380,2155637.799,2155637.799,0.0,0.0
381,2039445.945,2039445.945,0.0,0.0
382,1804636.868,1804636.868,0.0,0.0
383,2219761.958,2219761.958,0.0,0.0
384,2298017.195,2298017.195,0.0,0.0
385,1673185.408,1673185.408,0.0,0.0
386,2289849.247,2289849.247,0.0,0.0
387,1803655.021,1803655.021,0.0,0.0
388,1718569.04,1718569.04,0.0,0.0
389,2282164.479,2282164.479,0.0,0.0
390,2230948.78,2230948.78,0.0,0.0
391,2073366.045,2073366.045,0.0,0.0
392,1882840.233,1882840.233,0.0,0.0
393,1669918.838,1669918.838,0.0,0.0
394,1841027.877,1841027.877,0.0,0.0
395,2179082.069,2179082.069,0.0,0.0
396,1885848.938,1885848.938,0.0,0.0
397,1838069.716,1838069.716,0.0,0.0
398,2111999.006,2111999.006,0.0,0.0
399,1735855.14,1735855.14,0.0,0.0
400,1976525.495,1976525.495,0.0,0.0
401,1675062.981,1675062.981,0.0,0.0
402,1815196.862,1815196.862,0.0,0.0
403,1975928.468,1975928.468,0.0,0.0
404,1742842.298,1742842.298,0.0,0.0
405,2084681.774,2084681.774,0.0,0.0
406,2003579.717,2003579.717,0.0,0.0
407,1727599.37,1727599.37,0.0,0.0
408,1765221.482,1765221.482,0.0,0.0
409,2101644.613,2101644.613,0.0,0.0
410,2117437.954,2117437.954,0.0,0.0
411,1617028.751,1617028.751,0.0,0.0
412,1714034.945,1714034.945,0.0,0.0
413,1941634.874,1941634.874,0.0,0.0
414,1653960.06,1653960.06,0.0,0.0
415,1918057.501,1918057.501,0.0,0.0
416,1705330.027,1705330.027,0.0,0.0
417,2103811.054,2103811.054,0.0,0.0
418,2271095.507,2271095.507,0.0,0.0
419,2088600.864,2088600.864,1837.9639999866486,0.0
420,1692538.547,1692538.547,28.61899995803833,0.0
421,2122062.97,2122062.97,0.0,0.0
422,2040716.915,2040716.915,488.6989998817444,0.0
423,2149320.402,2149320.402,0.0,0.0
424,1635840.126,1635840.126,0.0,0.0
425,2198718.387,2198718.387,0.0,0.0
426,2105853.021,2105853.021,0.0,0.0
427,2079409.199,2079409.199,0.0,0.0
428,2033148.337,2033148.337,0.0,0.0
429,2219911.694,2219911.694,0.0,0.0
430,1970706.064,1970706.064,0.0,0.0
431,2109013.264,2109013.264,0.0,0.0
432,1914964.753,1914964.753,0.0,0.0
433,1784603.915,1784603.915,423.29299998283386,0.0
434,1649527.404,1649527.404,445.5369999408722,0.0
435,2103708.444,2103708.444,10274.542000055313,0.0
436,1657798.682,1657798.682,0.0,0.0
437,1875954.551,1875954.551,5887.4400000572205,0.0
438,1580350.224,1580350.224,9637.265000104904,0.0
439,1876447.914,1876447.914,0.0,0.0
440,1991428.605,1991428.605,6233.441999912262,0.0
441,2100623.025,2100623.025,0.0,0.0
442,2181523.61,2181523.61,0.0,0.0
443,2050876.52,2050876.52,0.0,0.0
444,2079500.914,2079500.914,0.0,0.0
445,1751837.149,1751837.149,0.0,0.0
446,2092680.834,2092680.834,0.0,0.0
447,2036964.407,2036964.407,0.0,0.0
448,1561611.684,1561611.684,0.0,0.0
449,1671296.672,1671296.672,0.0,0.0
450,1853644.319,1853644.319,0.0,0.0
451,2268650.087,2268650.087,0.0,0.0
452,2091940.096,2091940.096,0.0,0.0
453,2179620.964,2179620.964,0.0,0.0
454,1899379.122,1899379.122,0.0,0.0
455,2236435.538,2236435.538,0.0,0.0
456,2115694.49,2115694.49,0.0,0.0
457,2121811.75,2121811.75,0.0,0.0
