started_at,2008-01-03 00:00:00+02:00
completed_at,2009-03-31 17:58:46.913869+02:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
resource_role_5_105,ROLE 5_105,0.8980233282428471,30,35205634.122814275,39203473.913869,default_profile,Default profile
resource_role_5_106,ROLE 5_106,0.8953102137259222,31,35099270.608624674,39203473.913869,default_profile,Default profile
resource_role_5_107,ROLE 5_107,0.9196370749764011,32,36052968.07906413,39203473.913869,default_profile,Default profile
resource_role_5_108,ROLE 5_108,0.9083170885314584,31,35609185.28576447,39203473.913869,default_profile,Default profile
resource_role_5_109,ROLE 5_109,0.8904575375459629,32,34909028.844591185,39203473.913869,default_profile,Default profile
resource_role_5_110,ROLE 5_110,0.9182215329309346,32,35997473.9134107,39203473.913869,default_profile,Default profile
resource_role_5_111,ROLE 5_111,0.8994562200321006,32,35261808.45869567,39203473.913869,default_profile,Default profile
resource_role_5_112,ROLE 5_112,0.8990951269348865,31,35247652.35487856,39203473.913869,default_profile,Default profile
resource_role_5_113,ROLE 5_113,0.9019778859826119,32,35360666.52400603,39203473.913869,default_profile,Default profile
resource_role_5_114,ROLE 5_114,0.9090465077850396,32,35637781.054444514,39203473.913869,default_profile,Default profile
resource_role_5_115,ROLE 5_115,0.9153667218002759,32,35885555.3997209,39203473.913869,default_profile,Default profile
resource_role_5_116,ROLE 5_116,0.9167851990477992,32,35941164.635491595,39203473.913869,default_profile,Default profile
resource_role_5_117,ROLE 5_117,0.9199655640072754,31,36065845.990217,39203473.913869,default_profile,Default profile
resource_role_5_118,ROLE 5_118,0.9054248964598972,32,35495801.30933312,39203473.913869,default_profile,Default profile
resource_role_5_119,ROLE 5_119,0.913140748267587,32,35798289.504399166,39203473.913869,default_profile,Default profile
resource_role_5_120,ROLE 5_120,0.8989474864563102,31,35241864.33522806,39203473.913869,default_profile,Default profile
resource_role_5_121,ROLE 5_121,0.9178802847397681,32,35984095.79885015,39203473.913869,default_profile,Default profile
resource_role_5_122,ROLE 5_122,0.897862137710526,31,35199314.893985264,39203473.913869,default_profile,Default profile
resource_role_5_123,ROLE 5_123,0.8976523439609942,31,35191090.2501982,39203473.913869,default_profile,Default profile
resource_role_5_124,ROLE 5_124,0.8935544501675662,31,35030438.57776574,39203473.913869,default_profile,Default profile
resource_role_5_125,ROLE 5_125,0.9207203586318062,33,36095436.56159013,39203473.913869,default_profile,Default profile
resource_role_5_126,ROLE 5_126,0.9110901757374026,31,35717899.93770359,39203473.913869,default_profile,Default profile
resource_role_5_127,ROLE 5_127,0.8953303026827437,31,35100058.16551938,39203473.913869,default_profile,Default profile
resource_role_5_128,ROLE 5_128,0.8937779549563613,31,35039200.74192289,39203473.913869,default_profile,Default profile
resource_role_5_129,ROLE 5_129,0.9147100651700171,32,35859812.17864618,39203473.913869,default_profile,Default profile
resource_role_5_130,ROLE 5_130,0.9195468743827236,31,36049431.90244288,39203473.913869,default_profile,Default profile
resource_role_5_131,ROLE 5_131,0.9011544840350157,31,35328386.30723282,39203473.913869,default_profile,Default profile
resource_role_5_132,ROLE 5_132,0.887785720893071,31,34804284.35013689,39203473.913869,default_profile,Default profile
resource_role_5_133,ROLE 5_133,0.9002543460513314,31,35293097.771270566,39203473.913869,default_profile,Default profile
resource_role_5_134,ROLE 5_134,0.9195554811549872,32,36049769.3178148,39203473.913869,default_profile,Default profile
resource_role_5_135,ROLE 5_135,0.9126748338241825,32,35780024.03967106,39203473.913869,default_profile,Default profile
resource_role_5_136,ROLE 5_136,0.9124455134557967,32,35771033.88459113,39203473.913869,default_profile,Default profile
resource_role_5_137,ROLE 5_137,0.9246567684314532,31,36249757.500484884,39203473.913869,default_profile,Default profile
resource_role_5_138,ROLE 5_138,0.9077648526507986,31,35587535.72082272,39203473.913869,default_profile,Default profile
resource_role_5_139,ROLE 5_139,0.9150780409759677,32,35874238.1085557,39203473.913869,default_profile,Default profile
resource_role_5_140,ROLE 5_140,0.8930251316375715,30,35009687.45258296,39203473.913869,default_profile,Default profile
resource_role_5_141,ROLE 5_141,0.9193261843144469,32,36040780.085108146,39203473.913869,default_profile,Default profile
resource_role_5_142,ROLE 5_142,0.896932853018674,31,35162883.70580968,39203473.913869,default_profile,Default profile
resource_role_5_143,ROLE 5_143,0.902095051631675,31,35365259.82447268,39203473.913869,default_profile,Default profile
resource_role_5_144,ROLE 5_144,0.897784067830859,32,35196254.28349428,39203473.913869,default_profile,Default profile
resource_role_5_145,ROLE 5_145,0.9135236615509186,33,35813301.03531353,39203473.913869,default_profile,Default profile
resource_role_5_146,ROLE 5_146,0.9039149291546797,31,35436605.34547223,39203473.913869,default_profile,Default profile
resource_role_5_147,ROLE 5_147,0.9019796119811944,32,35360734.18914644,39203473.913869,default_profile,Default profile
resource_role_5_148,ROLE 5_148,0.9087246000149473,32,35625161.151577026,39203473.913869,default_profile,Default profile
resource_role_5_149,ROLE 5_149,0.8912560780422059,31,34940334.40610481,39203473.913869,default_profile,Default profile
resource_role_5_150,ROLE 5_150,0.8930578679176047,31,35010970.82848328,39203473.913869,default_profile,Default profile
resource_role_5_151,ROLE 5_151,0.8965775281327516,31,35148953.73591348,39203473.913869,default_profile,Default profile
resource_role_5_152,ROLE 5_152,0.9093494052404573,32,35649655.68693656,39203473.913869,default_profile,Default profile
resource_role_5_153,ROLE 5_153,0.9119284589607425,32,35750763.55218223,39203473.913869,default_profile,Default profile
resource_role_5_154,ROLE 5_154,0.8928776649138547,30,35003906.24472657,39203473.913869,default_profile,Default profile
resource_role_5_155,ROLE 5_155,0.9133796351495879,32,35807654.700046055,39203473.913869,default_profile,Default profile
resource_role_5_156,ROLE 5_156,0.9094455007976654,31,35653422.9666068,39203473.913869,default_profile,Default profile
resource_role_5_157,ROLE 5_157,0.9018498499701395,31,35355647.067531034,39203473.913869,default_profile,Default profile
resource_role_5_158,ROLE 5_158,0.8990799198839449,31,35247056.185653664,39203473.913869,default_profile,Default profile
resource_role_5_159,ROLE 5_159,0.8989514361094917,30,35242019.175353535,39203473.913869,default_profile,Default profile
resource_role_5_160,ROLE 5_160,0.9080188304448751,31,35597492.5326475,39203473.913869,default_profile,Default profile
resource_role_5_161,ROLE 5_161,0.8966475213714863,31,35151697.71402236,39203473.913869,default_profile,Default profile
resource_role_5_162,ROLE 5_162,0.9009560709071095,31,35320607.823348776,39203473.913869,default_profile,Default profile
resource_role_5_163,ROLE 5_163,0.90094989362153,31,35320365.6522947,39203473.913869,default_profile,Default profile
resource_role_5_164,ROLE 5_164,0.9091277289210267,32,35640965.205130436,39203473.913869,default_profile,Default profile
resource_role_5_165,ROLE 5_165,0.8904641849195439,30,34909289.444727965,39203473.913869,default_profile,Default profile
resource_role_5_166,ROLE 5_166,0.8937983517836291,31,35040000.36840861,39203473.913869,default_profile,Default profile
resource_role_5_167,ROLE 5_167,0.8942260887939333,31,35056769.14513407,39203473.913869,default_profile,Default profile
resource_role_5_168,ROLE 5_168,0.9003093015230855,31,35295252.2166739,39203473.913869,default_profile,Default profile
resource_role_5_169,ROLE 5_169,0.8940089361052784,31,35048256.00536906,39203473.913869,default_profile,Default profile
resource_role_5_170,ROLE 5_170,0.9041341918454794,31,35445201.20465128,39203473.913869,default_profile,Default profile
resource_role_5_171,ROLE 5_171,0.9018351692838193,31,35355071.533627845,39203473.913869,default_profile,Default profile
resource_role_5_172,ROLE 5_172,0.8925305779195292,31,34990299.22879869,39203473.913869,default_profile,Default profile
resource_role_5_173,ROLE 5_173,0.8901252607196276,31,34896002.43869776,39203473.913869,default_profile,Default profile
resource_role_5_174,ROLE 5_174,0.8983449250251412,31,35218241.833879724,39203473.913869,default_profile,Default profile
resource_role_5_175,ROLE 5_175,0.8883413958567175,31,34826068.7390788,39203473.913869,default_profile,Default profile
resource_role_5_176,ROLE 5_176,0.912690938692826,32,35780655.406468816,39203473.913869,default_profile,Default profile
resource_role_5_177,ROLE 5_177,0.9107676717256811,32,35705256.66009294,39203473.913869,default_profile,Default profile
resource_role_5_178,ROLE 5_178,0.8986084799033323,31,35228574.10067176,39203473.913869,default_profile,Default profile
resource_role_5_179,ROLE 5_179,0.9072435932873057,31,35567100.54296367,39203473.913869,default_profile,Default profile
resource_role_5_180,ROLE 5_180,0.8907085171942943,31,34918868.11868746,39203473.913869,default_profile,Default profile
resource_role_5_181,ROLE 5_181,0.8974991329531167,31,35185083.84644756,39203473.913869,default_profile,Default profile
resource_role_5_182,ROLE 5_182,0.8943447616203036,31,35061421.53218696,39203473.913869,default_profile,Default profile
resource_role_5_183,ROLE 5_183,0.9092102614691461,31,35644200.76772768,39203473.913869,default_profile,Default profile
resource_role_5_184,ROLE 5_184,0.9065366355485154,31,35539385.343692794,39203473.913869,default_profile,Default profile
resource_role_5_185,ROLE 5_185,0.9033800303207322,31,35415635.45298901,39203473.913869,default_profile,Default profile
resource_role_5_186,ROLE 5_186,0.9007857768371775,31,35313931.70422051,39203473.913869,default_profile,Default profile
resource_role_5_187,ROLE 5_187,0.9088120044340469,31,35628587.70844115,39203473.913869,default_profile,Default profile
resource_role_5_188,ROLE 5_188,0.8913156189563672,31,34942668.616779946,39203473.913869,default_profile,Default profile
resource_role_5_189,ROLE 5_189,0.895508039460322,31,35107026.064642705,39203473.913869,default_profile,Default profile
resource_role_5_190,ROLE 5_190,0.9076273981491971,31,35582147.02685484,39203473.913869,default_profile,Default profile
resource_role_5_191,ROLE 5_191,0.8997844339062631,31,35274675.58274957,39203473.913869,default_profile,Default profile
resource_role_5_192,ROLE 5_192,0.9006481057440053,32,35308534.51911064,39203473.913869,default_profile,Default profile
resource_role_5_193,ROLE 5_193,0.8970120086960943,32,35165986.88334457,39203473.913869,default_profile,Default profile
resource_role_5_194,ROLE 5_194,0.9011615926393237,31,35328664.98921637,39203473.913869,default_profile,Default profile
resource_role_5_195,ROLE 5_195,0.8994488841659787,31,35261520.867259525,39203473.913869,default_profile,Default profile
resource_role_5_196,ROLE 5_196,0.8876644599461345,30,34799530.4997669,39203473.913869,default_profile,Default profile
resource_role_5_197,ROLE 5_197,0.9045117653028086,31,35460003.39583626,39203473.913869,default_profile,Default profile
resource_role_5_198,ROLE 5_198,0.9093594335150798,31,35650048.83013912,39203473.913869,default_profile,Default profile
resource_role_5_199,ROLE 5_199,0.9071269848334137,31,35562529.086483374,39203473.913869,default_profile,Default profile
resource_role_5_200,ROLE 5_200,0.9056022261643701,31,35502753.24977658,39203473.913869,default_profile,Default profile
resource_role_5_201,ROLE 5_201,0.898904358713215,31,35240173.577876665,39203473.913869,default_profile,Default profile
resource_role_5_202,ROLE 5_202,0.9004728482612143,31,35301663.816955835,39203473.913869,default_profile,Default profile
resource_role_5_203,ROLE 5_203,0.8934557981645245,31,35026571.076537944,39203473.913869,default_profile,Default profile
resource_role_5_204,ROLE 5_204,0.9167214695596666,31,35938666.218166046,39203473.913869,default_profile,Default profile
resource_role_5_205,ROLE 5_205,0.9103627710344611,31,35689383.14640699,39203473.913869,default_profile,Default profile
resource_role_5_206,ROLE 5_206,0.8935966045591005,31,35032091.17635461,39203473.913869,default_profile,Default profile
resource_role_5_207,ROLE 5_207,0.8862797684519467,31,34745245.78289575,39203473.913869,default_profile,Default profile
resource_role_5_208,ROLE 5_208,0.905883028574101,32,35513761.679721415,39203473.913869,default_profile,Default profile
resource_role_5_209,ROLE 5_209,0.8984964287807563,31,35224181.307410836,39203473.913869,default_profile,Default profile
resource_role_5_210,ROLE 5_210,0.914558134374375,32,35853855.96366251,39203473.913869,default_profile,Default profile
resource_role_5_211,ROLE 5_211,0.9003876076330131,31,35298322.088211745,39203473.913869,default_profile,Default profile
resource_role_5_212,ROLE 5_212,0.8988126374164113,32,35236577.784410074,39203473.913869,default_profile,Default profile
resource_role_5_213,ROLE 5_213,0.9000093080468468,31,35283491.43025385,39203473.913869,default_profile,Default profile
resource_role_5_214,ROLE 5_214,0.8875580194138584,31,34795357.66113643,39203473.913869,default_profile,Default profile
resource_role_5_215,ROLE 5_215,0.9031076724699488,31,35404958.07909059,39203473.913869,default_profile,Default profile
resource_role_5_216,ROLE 5_216,0.8965437291516527,31,35147628.69843965,39203473.913869,default_profile,Default profile
resource_role_5_217,ROLE 5_217,0.91158106970774,31,35737144.68666419,39203473.913869,default_profile,Default profile
resource_role_5_218,ROLE 5_218,0.8867716723731142,31,34764530.12543737,39203473.913869,default_profile,Default profile
resource_role_5_219,ROLE 5_219,0.9081395199912978,31,35602223.98213236,39203473.913869,default_profile,Default profile
resource_role_5_220,ROLE 5_220,0.8997677085848471,31,35274019.89204774,39203473.913869,default_profile,Default profile
resource_role_5_221,ROLE 5_221,0.9086002554398683,31,35620286.41227159,39203473.913869,default_profile,Default profile
resource_role_5_222,ROLE 5_222,0.902956191089496,31,35399019.48274357,39203473.913869,default_profile,Default profile
resource_role_5_223,ROLE 5_223,0.8948406390548536,31,35080861.65025682,39203473.913869,default_profile,Default profile
resource_role_5_224,ROLE 5_224,0.8798539467874715,31,34493331.250897326,39203473.913869,default_profile,Default profile
resource_role_5_225,ROLE 5_225,0.8884846522947218,30,34831684.8891091,39203473.913869,default_profile,Default profile
resource_role_5_226,ROLE 5_226,0.9110419536413337,31,35716009.46401828,39203473.913869,default_profile,Default profile
resource_role_5_227,ROLE 5_227,0.8898594621844806,30,34885582.21275879,39203473.913869,default_profile,Default profile
resource_role_5_228,ROLE 5_228,0.9116870872193362,31,35741300.94141446,39203473.913869,default_profile,Default profile
resource_role_5_229,ROLE 5_229,0.8911386702840289,31,34935731.614119835,39203473.913869,default_profile,Default profile
resource_role_5_230,ROLE 5_230,0.8937020490862843,31,35036224.96812542,39203473.913869,default_profile,Default profile
resource_role_5_231,ROLE 5_231,0.9017202045928574,31,35350564.518364705,39203473.913869,default_profile,Default profile
resource_role_5_232,ROLE 5_232,0.8988619130120629,31,35238509.558938794,39203473.913869,default_profile,Default profile
resource_role_5_233,ROLE 5_233,0.8984743585412184,31,35223316.07735084,39203473.913869,default_profile,Default profile
resource_role_5_234,ROLE 5_234,0.8932536210046935,31,35018645.02952653,39203473.913869,default_profile,Default profile
resource_role_5_235,ROLE 5_235,0.9101723058285683,31,35681916.24867628,39203473.913869,default_profile,Default profile
resource_role_5_236,ROLE 5_236,0.8992200442968513,31,35252549.54941974,39203473.913869,default_profile,Default profile
resource_role_5_237,ROLE 5_237,0.8837864384722305,31,34647498.58607728,39203473.913869,default_profile,Default profile
resource_role_5_238,ROLE 5_238,0.8938478419323225,31,35041940.554161906,39203473.913869,default_profile,Default profile
resource_role_5_239,ROLE 5_239,0.8838712632433338,30,34650824.011778474,39203473.913869,default_profile,Default profile
resource_role_5_240,ROLE 5_240,0.8927479470494657,31,34998820.853813834,39203473.913869,default_profile,Default profile
resource_role_5_241,ROLE 5_241,0.9107220487104541,32,35703468.07940562,39203473.913869,default_profile,Default profile
resource_role_5_242,ROLE 5_242,0.8906390386254774,31,34916144.31742727,39203473.913869,default_profile,Default profile
resource_role_5_243,ROLE 5_243,0.9014224531384698,31,35338891.626989804,39203473.913869,default_profile,Default profile
resource_role_5_244,ROLE 5_244,0.8952618270122898,30,35097373.68135901,39203473.913869,default_profile,Default profile
resource_role_5_245,ROLE 5_245,0.8867077811057986,30,34762025.36580584,39203473.913869,default_profile,Default profile
resource_role_5_246,ROLE 5_246,0.8906359546453468,32,34916023.41469267,39203473.913869,default_profile,Default profile
resource_role_5_247,ROLE 5_247,0.9045243254537639,32,35460495.79738659,39203473.913869,default_profile,Default profile
resource_role_5_248,ROLE 5_248,0.9025906498614851,32,35384688.9967468,39203473.913869,default_profile,Default profile
resource_role_5_249,ROLE 5_249,0.903019206466346,32,35401489.90442608,39203473.913869,default_profile,Default profile
resource_role_5_250,ROLE 5_250,0.8900586687264862,30,34893391.80123177,39203473.913869,default_profile,Default profile
resource_role_5_251,ROLE 5_251,0.914259020054749,32,35842129.64323579,39203473.913869,default_profile,Default profile
resource_role_5_252,ROLE 5_252,0.8949537585278894,31,35085296.32656713,39203473.913869,default_profile,Default profile
resource_role_5_253,ROLE 5_253,0.9019232671596603,32,35358525.276405245,39203473.913869,default_profile,Default profile
resource_role_5_254,ROLE 5_254,0.8805222000690496,31,34519529.10098953,39203473.913869,default_profile,Default profile
resource_role_5_255,ROLE 5_255,0.8870490936226919,31,34775406.002158344,39203473.913869,default_profile,Default profile
resource_role_5_256,ROLE 5_256,0.8850835607584573,31,34698350.28578847,39203473.913869,default_profile,Default profile
resource_role_5_257,ROLE 5_257,0.9077702670889997,31,35587747.985609494,39203473.913869,default_profile,Default profile
resource_role_5_258,ROLE 5_258,0.90956079760403,31,35657943.00194747,39203473.913869,default_profile,Default profile
resource_role_5_259,ROLE 5_259,0.905938602703946,31,35515940.37867108,39203473.913869,default_profile,Default profile
resource_role_5_260,ROLE 5_260,0.8814899009905707,30,34557466.338822804,39203473.913869,default_profile,Default profile
resource_role_5_261,ROLE 5_261,0.9067070167142119,32,35546064.87727759,39203473.913869,default_profile,Default profile
resource_role_5_262,ROLE 5_262,0.8890866905296877,30,34855286.87934873,39203473.913869,default_profile,Default profile
resource_role_5_263,ROLE 5_263,0.8834339815388053,31,34633681.04988198,39203473.913869,default_profile,Default profile
resource_role_5_264,ROLE 5_264,0.8929710587522789,32,35007567.60763495,39203473.913869,default_profile,Default profile
resource_role_5_265,ROLE 5_265,0.9071120097467292,31,35561942.01106318,39203473.913869,default_profile,Default profile
resource_role_5_266,ROLE 5_266,0.9082350862083701,31,35605970.5098304,39203473.913869,default_profile,Default profile
resource_role_5_267,ROLE 5_267,0.8916929272348069,30,34957460.41203124,39203473.913869,default_profile,Default profile
resource_role_5_268,ROLE 5_268,0.9004511473974223,32,35300813.067708254,39203473.913869,default_profile,Default profile
resource_role_5_269,ROLE 5_269,0.9027028067036924,30,35389085.934584536,39203473.913869,default_profile,Default profile
resource_role_5_270,ROLE 5_270,0.8859428628034058,31,34732037.911091745,39203473.913869,default_profile,Default profile
resource_role_5_271,ROLE 5_271,0.8827344528084128,31,34606257.09354804,39203473.913869,default_profile,Default profile
resource_role_5_272,ROLE 5_272,0.8820299317286275,30,34578637.419774905,39203473.913869,default_profile,Default profile
resource_role_5_273,ROLE 5_273,0.8991152312473927,31,35248440.513769455,39203473.913869,default_profile,Default profile
resource_role_5_274,ROLE 5_274,0.8878301482437863,30,34806026.05662172,39203473.913869,default_profile,Default profile
resource_role_5_275,ROLE 5_275,0.885322916964854,30,34707733.880582064,39203473.913869,default_profile,Default profile
resource_role_5_276,ROLE 5_276,0.8916396086140312,31,34955370.13687254,39203473.913869,default_profile,Default profile
resource_role_5_277,ROLE 5_277,0.8876851937942797,31,34800343.33864179,39203473.913869,default_profile,Default profile
resource_role_5_278,ROLE 5_278,0.8848468327844909,31,34689069.7268364,39203473.913869,default_profile,Default profile
resource_role_5_279,ROLE 5_279,0.8792169383520237,30,34468358.307315335,39203473.913869,default_profile,Default profile
resource_role_5_280,ROLE 5_280,0.8822540817782765,30,34587424.88039911,39203473.913869,default_profile,Default profile
resource_role_5_281,ROLE 5_281,0.8891922090376483,31,34859423.571422994,39203473.913869,default_profile,Default profile
resource_role_5_282,ROLE 5_282,0.8838664114442736,30,34650633.804400586,39203473.913869,default_profile,Default profile
resource_role_5_283,ROLE 5_283,0.8940171115180148,31,35048576.509949006,39203473.913869,default_profile,Default profile
resource_role_5_284,ROLE 5_284,0.8961097415408906,31,35130614.8764622,39203473.913869,default_profile,Default profile
resource_role_5_285,ROLE 5_285,0.8816509122796315,31,34563778.54069334,39203473.913869,default_profile,Default profile
resource_role_5_286,ROLE 5_286,0.8786463297207144,30,34445988.46672277,39203473.913869,default_profile,Default profile
resource_role_5_287,ROLE 5_287,0.8752149558514445,30,34311466.690750115,39203473.913869,default_profile,Default profile
resource_role_5_288,ROLE 5_288,0.8785688894631327,30,34442952.53960478,39203473.913869,default_profile,Default profile
resource_role_5_289,ROLE 5_289,0.8815031154519303,31,34557984.391614005,39203473.913869,default_profile,Default profile
resource_role_5_290,ROLE 5_290,0.8933458302197582,32,35022259.951083936,39203473.913869,default_profile,Default profile
resource_role_5_291,ROLE 5_291,0.8860372974896729,31,34735740.07885138,39203473.913869,default_profile,Default profile
resource_role_5_292,ROLE 5_292,0.9056299504144174,31,35503840.13669009,39203473.913869,default_profile,Default profile
resource_role_5_293,ROLE 5_293,0.8938327949536001,31,35041350.66032408,39203473.913869,default_profile,Default profile
resource_role_5_294,ROLE 5_294,0.87584114347257,30,34336015.420820095,39203473.913869,default_profile,Default profile
resource_role_5_295,ROLE 5_295,0.8820720410780171,32,34580288.25255523,39203473.913869,default_profile,Default profile
resource_role_5_296,ROLE 5_296,0.8965621797225568,31,35148352.024914786,39203473.913869,default_profile,Default profile
resource_role_5_297,ROLE 5_297,0.9016179474527118,32,35346555.6832385,39203473.913869,default_profile,Default profile
resource_role_5_298,ROLE 5_298,0.9046623472769677,32,35465906.7323321,39203473.913869,default_profile,Default profile
resource_role_5_299,ROLE 5_299,0.8806482446602393,31,34524470.48683222,39203473.913869,default_profile,Default profile
resource_role_5_300,ROLE 5_300,0.8954381626340875,31,35104286.65030824,39203473.913869,default_profile,Default profile
resource_role_5_301,ROLE 5_301,0.8894001699557152,31,34867576.36184954,39203473.913869,default_profile,Default profile
resource_role_5_302,ROLE 5_302,0.8883947265461923,31,34828159.487372436,39203473.913869,default_profile,Default profile
resource_role_5_303,ROLE 5_303,0.8800603933721348,30,34501424.67419378,39203473.913869,default_profile,Default profile
resource_role_5_304,ROLE 5_304,0.9010607476636106,32,35324711.515841655,39203473.913869,default_profile,Default profile
resource_role_5_305,ROLE 5_305,0.8782685786513084,31,34431179.31252737,39203473.913869,default_profile,Default profile
resource_role_5_306,ROLE 5_306,0.8872143468088699,31,34781884.501131855,39203473.913869,default_profile,Default profile
resource_role_5_307,ROLE 5_307,0.8798192738332318,30,34491971.95064027,39203473.913869,default_profile,Default profile
resource_role_5_308,ROLE 5_308,0.8767851442924147,30,34373023.53233555,39203473.913869,default_profile,Default profile
resource_role_5_309,ROLE 5_309,0.8961352936432442,31,35131616.60764026,39203473.913869,default_profile,Default profile
resource_role_5_310,ROLE 5_310,0.8840273586991528,30,34656943.49590875,39203473.913869,default_profile,Default profile
resource_role_5_311,ROLE 5_311,0.8800499129938862,30,34501013.806958504,39203473.913869,default_profile,Default profile
resource_role_5_312,ROLE 5_312,0.8777817462996762,30,34412093.793129735,39203473.913869,default_profile,Default profile
resource_role_5_313,ROLE 5_313,0.8811504986641353,30,34544160.58857209,39203473.913869,default_profile,Default profile
resource_role_5_314,ROLE 5_314,0.891874704465532,30,34964586.71095411,39203473.913869,default_profile,Default profile
resource_role_5_315,ROLE 5_315,0.893449087058537,31,35026307.97786943,39203473.913869,default_profile,Default profile
resource_role_5_316,ROLE 5_316,0.8710365255803181,30,34147657.70861509,39203473.913869,default_profile,Default profile
resource_role_5_317,ROLE 5_317,0.885940033428479,31,34731926.98976561,39203473.913869,default_profile,Default profile
resource_role_5_318,ROLE 5_318,0.8727663908257858,31,34215474.43564029,39203473.913869,default_profile,Default profile
resource_role_5_319,ROLE 5_319,0.8866536544579134,31,34759903.41317743,39203473.913869,default_profile,Default profile
resource_role_6_0,ROLE 6_0,0.8337337586573332,32,32685259.65863472,39203473.913869,default_profile,Default profile
resource_role_6_1,ROLE 6_1,0.819507869328522,32,32127555.37743108,39203473.913869,default_profile,Default profile
resource_role_6_2,ROLE 6_2,0.8413370104746734,31,32983333.542916387,39203473.913869,default_profile,Default profile
resource_role_6_3,ROLE 6_3,0.8404678890343582,32,32949260.96320301,39203473.913869,default_profile,Default profile
resource_role_6_4,ROLE 6_4,0.8384108363621234,32,32868617.352427598,39203473.913869,default_profile,Default profile
resource_role_6_5,ROLE 6_5,0.8179182093817515,32,32065235.18517594,39203473.913869,default_profile,Default profile
resource_role_6_6,ROLE 6_6,0.8351337025918172,32,32740142.324151136,39203473.913869,default_profile,Default profile
resource_role_6_7,ROLE 6_7,0.8242286962373091,31,32312628.192001604,39203473.913869,default_profile,Default profile
resource_role_6_8,ROLE 6_8,0.8143051992445454,31,31923592.636511434,39203473.913869,default_profile,Default profile
resource_role_6_9,ROLE 6_9,0.8354475532782923,31,32752446.361351214,39203473.913869,default_profile,Default profile
resource_role_6_10,ROLE 6_10,0.8279867765222,31,32459957.99441655,39203473.913869,default_profile,Default profile
resource_role_6_11,ROLE 6_11,0.8107858439452266,31,31785621.68284095,39203473.913869,default_profile,Default profile
resource_role_6_12,ROLE 6_12,0.8187389173046146,31,32097409.786820807,39203473.913869,default_profile,Default profile
resource_role_6_13,ROLE 6_13,0.8149128429243315,31,31947414.37966086,39203473.913869,default_profile,Default profile
resource_role_6_14,ROLE 6_14,0.8212515516417517,31,32195913.781511854,39203473.913869,default_profile,Default profile
resource_role_6_15,ROLE 6_15,0.8302817785754025,31,32549930.04754155,39203473.913869,default_profile,Default profile
resource_role_6_16,ROLE 6_16,0.8245953025983677,32,32327000.434914023,39203473.913869,default_profile,Default profile
resource_role_6_17,ROLE 6_17,0.8152152661070323,31,31959270.41901482,39203473.913869,default_profile,Default profile
resource_role_6_18,ROLE 6_18,0.8397212466984963,32,32919989.989866056,39203473.913869,default_profile,Default profile
resource_role_6_19,ROLE 6_19,0.8180283640100328,32,32069553.629272256,39203473.913869,default_profile,Default profile
resource_role_6_20,ROLE 6_20,0.8150226573409997,31,31951719.486280072,39203473.913869,default_profile,Default profile
resource_role_6_21,ROLE 6_21,0.8296040637916008,32,32523361.273693737,39203473.913869,default_profile,Default profile
resource_role_6_22,ROLE 6_22,0.8391611481224247,32,32898032.17994984,39203473.913869,default_profile,Default profile
resource_role_6_23,ROLE 6_23,0.8188891755537588,31,32103300.43217148,39203473.913869,default_profile,Default profile
resource_role_6_24,ROLE 6_24,0.8197354861586208,32,32136478.747892212,39203473.913869,default_profile,Default profile
resource_role_6_25,ROLE 6_25,0.8314342815308493,32,32595112.167091064,39203473.913869,default_profile,Default profile
resource_role_6_26,ROLE 6_26,0.8226827068230399,31,32252020.036328185,39203473.913869,default_profile,Default profile
resource_role_6_27,ROLE 6_27,0.8219505359833552,31,32223316.395914108,39203473.913869,default_profile,Default profile
resource_role_6_28,ROLE 6_28,0.8384781924013264,32,32871257.94315343,39203473.913869,default_profile,Default profile
resource_role_6_29,ROLE 6_29,0.8397641455403377,32,32921671.773493122,39203473.913869,default_profile,Default profile
resource_role_6_30,ROLE 6_30,0.8161930503099233,31,31997602.95650625,39203473.913869,default_profile,Default profile
resource_role_6_31,ROLE 6_31,0.8338843804952152,32,32691164.55792698,39203473.913869,default_profile,Default profile
resource_role_6_32,ROLE 6_32,0.8219428498365702,31,32223015.072259124,39203473.913869,default_profile,Default profile
resource_role_6_33,ROLE 6_33,0.8225360557523009,31,32246270.80490203,39203473.913869,default_profile,Default profile
resource_role_6_34,ROLE 6_34,0.81322397441629,31,31881204.867161896,39203473.913869,default_profile,Default profile
resource_role_6_35,ROLE 6_35,0.8244695954510544,33,32322072.27804354,39203473.913869,default_profile,Default profile
resource_role_6_36,ROLE 6_36,0.8117896776481323,32,31824975.451226678,39203473.913869,default_profile,Default profile
resource_role_6_37,ROLE 6_37,0.8294778955583961,31,32518415.040654536,39203473.913869,default_profile,Default profile
resource_role_6_38,ROLE 6_38,0.8092115294425457,32,31723903.08530288,39203473.913869,default_profile,Default profile
resource_role_6_39,ROLE 6_39,0.8294319775692537,32,32516614.895965014,39203473.913869,default_profile,Default profile
resource_role_6_40,ROLE 6_40,0.8329001773641758,32,32652580.376153328,39203473.913869,default_profile,Default profile
resource_role_6_41,ROLE 6_41,0.8326346875199858,32,32642172.251972232,39203473.913869,default_profile,Default profile
