Index,Token ID,Element,Action,Relative Time,Absolute Time
0, 000,START EVENT,Enter,00000000,03/01/2008
1, 000,START EVENT,Leave,00000000,03/01/2008
2, 000,Exclusive Gateway Split 1,Enter,00000000,03/01/2008
3, 000,Exclusive Gateway Split 1,Leave,00000000,03/01/2008
4, 000,Create Purchase Order,Enter,00000000,03/01/2008
5, 000,Create Purchase Order,Leave,00103157,03/01/2008
6, 000,Exclusive Gateway Split 2,Enter,00103157,03/01/2008
7, 000,Exclusive Gateway Split 2,Leave,00103157,03/01/2008
8, 000,Exclusive Gateway Split 3,Enter,00103157,03/01/2008
9, 000,Exclusive Gateway Split 3,Leave,00103157,03/01/2008
10, 000,Parallel Gateway Split,Enter,00103157,03/01/2008
11, 000,Parallel Gateway Split,Leave,00103157,03/01/2008
12, 000,Record Invoice Receipt,Enter,00103157,03/01/2008
13, 000,Parallel Gateway Split,Leave,00103157,03/01/2008
14, 000,Record Goods Receipt,Enter,00103157,03/01/2008
15, 001,START EVENT,Enter,00307985,03/01/2008
16, 001,START EVENT,Leave,00307985,03/01/2008
17, 001,Exclusive Gateway Split 1,Enter,00307985,03/01/2008
18, 001,Exclusive Gateway Split 1,Leave,00307985,03/01/2008
19, 001,Create Purchase Requisition,Enter,00307985,03/01/2008
20, 001,Create Purchase Requisition,Leave,00324442,03/01/2008
21, 001,Create Purchase Order,Enter,00324442,03/01/2008
22, 001,Create Purchase Order,Leave,00446162,03/01/2008
23, 001,Exclusive Gateway Split 2,Enter,00446162,03/01/2008
24, 001,Exclusive Gateway Split 2,Leave,00446162,03/01/2008
25, 001,Exclusive Gateway Split 3,Enter,00446162,03/01/2008
26, 001,Exclusive Gateway Split 3,Leave,00446162,03/01/2008
27, 001,Parallel Gateway Split,Enter,00446162,03/01/2008
28, 001,Parallel Gateway Split,Leave,00446162,03/01/2008
29, 001,Record Invoice Receipt,Enter,00446162,03/01/2008
30, 001,Parallel Gateway Split,Leave,00446162,03/01/2008
31, 001,Record Goods Receipt,Enter,00446162,03/01/2008
32, 002,START EVENT,Enter,00638245,03/01/2008
33, 002,START EVENT,Leave,00638245,03/01/2008
34, 002,Exclusive Gateway Split 1,Enter,00638245,03/01/2008
35, 002,Exclusive Gateway Split 1,Leave,00638245,03/01/2008
36, 002,Create Purchase Requisition,Enter,00638245,03/01/2008
37, 002,Create Purchase Requisition,Leave,00654956,03/01/2008
38, 002,Create Purchase Order,Enter,00654956,03/01/2008
39, 002,Create Purchase Order,Leave,00773803,03/01/2008
40, 002,Exclusive Gateway Split 2,Enter,00773803,03/01/2008
41, 002,Exclusive Gateway Split 2,Leave,00773803,03/01/2008
42, 002,Print and Send Purchase Order (Paper),Enter,00773803,03/01/2008
43, 002,Print and Send Purchase Order (Paper),Leave,00773808,03/01/2008
44, 002,Exclusive Gateway Split 3,Enter,00773808,03/01/2008
45, 002,Exclusive Gateway Split 3,Leave,00773808,03/01/2008
46, 002,Receive Order Confirmation,Enter,00773808,03/01/2008
47, 003,START EVENT,Enter,00960986,03/01/2008
48, 003,START EVENT,Leave,00960986,03/01/2008
49, 003,Exclusive Gateway Split 1,Enter,00960986,03/01/2008
50, 003,Exclusive Gateway Split 1,Leave,00960986,03/01/2008
51, 003,Create Purchase Requisition,Enter,00960986,03/01/2008
52, 003,Create Purchase Requisition,Leave,00978486,03/01/2008
53, 003,Create Purchase Order,Enter,00978486,03/01/2008
54, 003,Create Purchase Order,Leave,01092478,03/01/2008
55, 003,Exclusive Gateway Split 2,Enter,01092478,03/01/2008
56, 003,Exclusive Gateway Split 2,Leave,01092478,03/01/2008
57, 003,Print and Send Purchase Order (Paper),Enter,01092478,03/01/2008
58, 003,Print and Send Purchase Order (Paper),Leave,01092484,03/01/2008
59, 003,Exclusive Gateway Split 3,Enter,01092484,03/01/2008
60, 003,Exclusive Gateway Split 3,Leave,01092484,03/01/2008
61, 003,Receive Order Confirmation,Enter,01092484,03/01/2008
62, 002,Receive Order Confirmation,Leave,01144224,03/01/2008
63, 002,Parallel Gateway Split,Enter,01144224,03/01/2008
64, 002,Parallel Gateway Split,Leave,01144224,03/01/2008
65, 002,Record Invoice Receipt,Enter,01144224,03/01/2008
66, 002,Parallel Gateway Split,Leave,01144224,03/01/2008
67, 002,Record Goods Receipt,Enter,01144224,03/01/2008
68, 000,Record Goods Receipt,Leave,01161988,03/01/2008
69, 000,Parallel Gateway Join,Enter,01161988,03/01/2008
70, 000,Record Invoice Receipt,Leave,01207655,03/01/2008
71, 000,Parallel Gateway Join,Enter,01207655,03/01/2008
72, 000,Parallel Gateway Join,Leave,01207655,03/01/2008
73, 000,Clear Invoice,Enter,01207655,03/01/2008
74, 004,START EVENT,Enter,01284567,03/01/2008
75, 004,START EVENT,Leave,01284567,03/01/2008
76, 004,Exclusive Gateway Split 1,Enter,01284567,03/01/2008
77, 004,Exclusive Gateway Split 1,Leave,01284567,03/01/2008
78, 004,Create Purchase Requisition,Enter,01284567,03/01/2008
79, 004,Create Purchase Requisition,Leave,01303094,03/01/2008
80, 004,Create Purchase Order,Enter,01303094,03/01/2008
81, 004,Create Purchase Order,Leave,01430209,03/01/2008
82, 004,Exclusive Gateway Split 2,Enter,01430209,03/01/2008
83, 004,Exclusive Gateway Split 2,Leave,01430209,03/01/2008
84, 004,Print and Send Purchase Order (Paper),Enter,01430209,03/01/2008
85, 004,Print and Send Purchase Order (Paper),Leave,01430214,03/01/2008
86, 004,Exclusive Gateway Split 3,Enter,01430214,03/01/2008
87, 004,Exclusive Gateway Split 3,Leave,01430214,03/01/2008
88, 004,Receive Order Confirmation,Enter,01430214,03/01/2008
89, 003,Receive Order Confirmation,Leave,01467643,03/01/2008
90, 003,Parallel Gateway Split,Enter,01467643,03/01/2008
91, 003,Parallel Gateway Split,Leave,01467643,03/01/2008
92, 003,Record Invoice Receipt,Enter,01467643,03/01/2008
93, 003,Parallel Gateway Split,Leave,01467643,03/01/2008
94, 003,Record Goods Receipt,Enter,01467643,03/01/2008
95, 001,Record Invoice Receipt,Leave,01537114,03/01/2008
96, 001,Parallel Gateway Join,Enter,01537114,03/01/2008
97, 005,START EVENT,Enter,01609926,03/01/2008
98, 005,START EVENT,Leave,01609926,03/01/2008
99, 005,Exclusive Gateway Split 1,Enter,01609926,03/01/2008
100, 005,Exclusive Gateway Split 1,Leave,01609926,03/01/2008
101, 005,Create Purchase Requisition,Enter,01609926,03/01/2008
102, 005,Create Purchase Requisition,Leave,01627414,03/01/2008
103, 005,Create Purchase Order,Enter,01627414,03/01/2008
104, 001,Record Goods Receipt,Leave,01687284,03/01/2008
105, 001,Parallel Gateway Join,Enter,01687284,03/01/2008
106, 001,Parallel Gateway Join,Leave,01687284,03/01/2008
107, 001,Clear Invoice,Enter,01687284,03/01/2008
108, 000,Clear Invoice,Leave,01695568,03/01/2008
109, 000,END EVENT,Enter,01695568,03/01/2008
110, 000,END EVENT,Leave,01695568,03/01/2008
111, 005,Create Purchase Order,Leave,01753236,03/01/2008
112, 005,Exclusive Gateway Split 2,Enter,01753236,03/01/2008
113, 005,Exclusive Gateway Split 2,Leave,01753236,03/01/2008
114, 005,Print and Send Purchase Order (Paper),Enter,01753236,03/01/2008
115, 005,Print and Send Purchase Order (Paper),Leave,01753241,03/01/2008
116, 005,Exclusive Gateway Split 3,Enter,01753241,03/01/2008
117, 005,Exclusive Gateway Split 3,Leave,01753241,03/01/2008
118, 005,Receive Order Confirmation,Enter,01753241,03/01/2008
119, 004,Receive Order Confirmation,Leave,01786610,03/01/2008
120, 004,Parallel Gateway Split,Enter,01786610,03/01/2008
121, 004,Parallel Gateway Split,Leave,01786610,03/01/2008
122, 004,Record Invoice Receipt,Enter,01786610,03/01/2008
123, 004,Parallel Gateway Split,Leave,01786610,03/01/2008
124, 004,Record Goods Receipt,Enter,01786610,03/01/2008
125, 006,START EVENT,Enter,01940555,03/01/2008
126, 006,START EVENT,Leave,01940555,03/01/2008
127, 006,Exclusive Gateway Split 1,Enter,01940555,03/01/2008
128, 006,Exclusive Gateway Split 1,Leave,01940555,03/01/2008
129, 006,Create Purchase Order,Enter,01940555,03/01/2008
130, 006,Create Purchase Order,Leave,02072464,03/01/2008
131, 006,Exclusive Gateway Split 2,Enter,02072464,03/01/2008
132, 006,Exclusive Gateway Split 2,Leave,02072464,03/01/2008
133, 006,Print and Send Purchase Order (Paper),Enter,02072464,03/01/2008
134, 006,Print and Send Purchase Order (Paper),Leave,02072469,03/01/2008
135, 006,Exclusive Gateway Split 3,Enter,02072469,03/01/2008
136, 006,Exclusive Gateway Split 3,Leave,02072469,03/01/2008
137, 006,Parallel Gateway Split,Enter,02072469,03/01/2008
138, 006,Parallel Gateway Split,Leave,02072469,03/01/2008
139, 006,Record Invoice Receipt,Enter,02072469,03/01/2008
140, 006,Parallel Gateway Split,Leave,02072469,03/01/2008
141, 006,Record Goods Receipt,Enter,02072469,03/01/2008
142, 001,Clear Invoice,Leave,02133771,03/01/2008
143, 001,END EVENT,Enter,02133771,03/01/2008
144, 001,END EVENT,Leave,02133771,03/01/2008
145, 005,Receive Order Confirmation,Leave,02140753,03/01/2008
146, 005,Parallel Gateway Split,Enter,02140753,03/01/2008
147, 005,Parallel Gateway Split,Leave,02140753,03/01/2008
148, 005,Record Invoice Receipt,Enter,02140753,03/01/2008
149, 005,Parallel Gateway Split,Leave,02140753,03/01/2008
150, 005,Record Goods Receipt,Enter,02140753,03/01/2008
151, 002,Record Goods Receipt,Leave,02209443,03/01/2008
152, 002,Parallel Gateway Join,Enter,02209443,03/01/2008
153, 007,START EVENT,Enter,02262432,03/01/2008
154, 007,START EVENT,Leave,02262432,03/01/2008
155, 007,Exclusive Gateway Split 1,Enter,02262432,03/01/2008
156, 007,Exclusive Gateway Split 1,Leave,02262432,03/01/2008
157, 007,Create Purchase Requisition,Enter,02262432,03/01/2008
158, 007,Create Purchase Requisition,Leave,02283039,03/01/2008
159, 007,Create Purchase Order,Enter,02283039,03/01/2008
160, 002,Record Invoice Receipt,Leave,02382781,03/01/2008
161, 002,Parallel Gateway Join,Enter,02382781,03/01/2008
162, 002,Parallel Gateway Join,Leave,02382781,03/01/2008
163, 002,Clear Invoice,Enter,02382781,03/01/2008
164, 007,Create Purchase Order,Leave,02398405,03/01/2008
165, 007,Exclusive Gateway Split 2,Enter,02398405,03/01/2008
166, 007,Exclusive Gateway Split 2,Leave,02398405,03/01/2008
167, 007,Exclusive Gateway Split 3,Enter,02398405,03/01/2008
168, 007,Exclusive Gateway Split 3,Leave,02398405,03/01/2008
169, 007,Receive Order Confirmation,Enter,02398405,03/01/2008
170, 003,Record Goods Receipt,Leave,02475223,03/01/2008
171, 003,Parallel Gateway Join,Enter,02475223,03/01/2008
172, 008,START EVENT,Enter,02585250,03/01/2008
173, 008,START EVENT,Leave,02585250,03/01/2008
174, 008,Exclusive Gateway Split 1,Enter,02585250,03/01/2008
175, 008,Exclusive Gateway Split 1,Leave,02585250,03/01/2008
176, 008,Create Purchase Requisition,Enter,02585250,03/01/2008
177, 003,Record Invoice Receipt,Leave,02597504,03/01/2008
178, 003,Parallel Gateway Join,Enter,02597504,03/01/2008
179, 003,Parallel Gateway Join,Leave,02597504,03/01/2008
180, 003,Clear Invoice,Enter,02597504,03/01/2008
181, 008,Create Purchase Requisition,Leave,02601853,03/01/2008
182, 008,Create Purchase Order,Enter,02601853,03/01/2008
183, 008,Create Purchase Order,Leave,02714781,03/01/2008
184, 008,Exclusive Gateway Split 2,Enter,02714781,03/01/2008
185, 008,Exclusive Gateway Split 2,Leave,02714781,03/01/2008
186, 008,Exclusive Gateway Split 3,Enter,02714781,03/01/2008
187, 008,Exclusive Gateway Split 3,Leave,02714781,03/01/2008
188, 008,Receive Order Confirmation,Enter,02714781,03/01/2008
189, 007,Receive Order Confirmation,Leave,02762898,03/01/2008
190, 007,Parallel Gateway Split,Enter,02762898,03/01/2008
191, 007,Parallel Gateway Split,Leave,02762898,03/01/2008
192, 007,Record Invoice Receipt,Enter,02762898,03/01/2008
193, 007,Parallel Gateway Split,Leave,02762898,03/01/2008
194, 007,Record Goods Receipt,Enter,02762898,03/01/2008
195, 002,Clear Invoice,Leave,02811388,03/01/2008
196, 002,END EVENT,Enter,02811388,03/01/2008
197, 002,END EVENT,Leave,02811388,03/01/2008
198, 009,START EVENT,Enter,02896299,03/01/2008
199, 009,START EVENT,Leave,02896299,03/01/2008
200, 009,Exclusive Gateway Split 1,Enter,02896299,03/01/2008
201, 009,Exclusive Gateway Split 1,Leave,02896299,03/01/2008
202, 009,Create Purchase Requisition,Enter,02896299,03/01/2008
203, 004,Record Goods Receipt,Leave,02911349,03/01/2008
204, 004,Parallel Gateway Join,Enter,02911349,03/01/2008
205, 009,Create Purchase Requisition,Leave,02914377,03/01/2008
206, 009,Create Purchase Order,Enter,02914377,03/01/2008
207, 004,Record Invoice Receipt,Leave,03000127,03/01/2008
208, 004,Parallel Gateway Join,Enter,03000127,03/01/2008
209, 004,Parallel Gateway Join,Leave,03000127,03/01/2008
210, 004,Clear Invoice,Enter,03000127,03/01/2008
211, 003,Clear Invoice,Leave,03027436,03/01/2008
212, 003,END EVENT,Enter,03027436,03/01/2008
213, 003,END EVENT,Leave,03027436,03/01/2008
214, 009,Create Purchase Order,Leave,03048833,03/01/2008
215, 009,Exclusive Gateway Split 2,Enter,03048833,03/01/2008
216, 009,Exclusive Gateway Split 2,Leave,03048833,03/01/2008
217, 009,Print and Send Purchase Order (Paper),Enter,03048833,03/01/2008
218, 009,Print and Send Purchase Order (Paper),Leave,03048839,03/01/2008
219, 009,Exclusive Gateway Split 3,Enter,03048839,03/01/2008
220, 009,Exclusive Gateway Split 3,Leave,03048839,03/01/2008
221, 009,Parallel Gateway Split,Enter,03048839,03/01/2008
222, 009,Parallel Gateway Split,Leave,03048839,03/01/2008
223, 009,Record Invoice Receipt,Enter,03048839,03/01/2008
224, 009,Parallel Gateway Split,Leave,03048839,03/01/2008
225, 009,Record Goods Receipt,Enter,03048839,03/01/2008
226, 005,Record Goods Receipt,Leave,03109762,03/01/2008
227, 005,Parallel Gateway Join,Enter,03109762,03/01/2008
228, 005,Record Invoice Receipt,Leave,03129699,03/01/2008
229, 005,Parallel Gateway Join,Enter,03129699,03/01/2008
230, 005,Parallel Gateway Join,Leave,03129699,03/01/2008
231, 005,Clear Invoice,Enter,03129699,03/01/2008
232, 008,Receive Order Confirmation,Leave,03130957,03/01/2008
233, 008,Parallel Gateway Split,Enter,03130957,03/01/2008
234, 008,Parallel Gateway Split,Leave,03130957,03/01/2008
235, 008,Record Invoice Receipt,Enter,03130957,03/01/2008
236, 008,Parallel Gateway Split,Leave,03130957,03/01/2008
237, 008,Record Goods Receipt,Enter,03130957,03/01/2008
238, 006,Record Goods Receipt,Leave,03155038,03/01/2008
239, 006,Parallel Gateway Join,Enter,03155038,03/01/2008
240, 006,Record Invoice Receipt,Leave,03202496,03/01/2008
241, 006,Parallel Gateway Join,Enter,03202496,03/01/2008
242, 006,Parallel Gateway Join,Leave,03202496,03/01/2008
243, 006,Clear Invoice,Enter,03202496,03/01/2008
244, 010,START EVENT,Enter,03218776,03/01/2008
245, 010,START EVENT,Leave,03218776,03/01/2008
246, 010,Exclusive Gateway Split 1,Enter,03218776,03/01/2008
247, 010,Exclusive Gateway Split 1,Leave,03218776,03/01/2008
248, 010,Create Purchase Order,Enter,03218776,03/01/2008
249, 010,Create Purchase Order,Leave,03356285,03/01/2008
250, 010,Exclusive Gateway Split 2,Enter,03356285,03/01/2008
251, 010,Exclusive Gateway Split 2,Leave,03356285,03/01/2008
252, 010,Print and Send Purchase Order (Paper),Enter,03356285,03/01/2008
253, 010,Print and Send Purchase Order (Paper),Leave,03356290,03/01/2008
254, 010,Exclusive Gateway Split 3,Enter,03356290,03/01/2008
255, 010,Exclusive Gateway Split 3,Leave,03356290,03/01/2008
256, 010,Receive Order Confirmation,Enter,03356290,03/01/2008
257, 004,Clear Invoice,Leave,03456557,03/01/2008
258, 004,END EVENT,Enter,03456557,03/01/2008
259, 004,END EVENT,Leave,03456557,03/01/2008
260, 011,START EVENT,Enter,03547150,03/01/2008
261, 011,START EVENT,Leave,03547150,03/01/2008
262, 011,Exclusive Gateway Split 1,Enter,03547150,03/01/2008
263, 011,Exclusive Gateway Split 1,Leave,03547150,03/01/2008
264, 011,Create Purchase Order,Enter,03547150,03/01/2008
265, 005,Clear Invoice,Leave,03632464,03/01/2008
266, 005,END EVENT,Enter,03632464,03/01/2008
267, 005,END EVENT,Leave,03632464,03/01/2008
268, 011,Create Purchase Order,Leave,03667393,03/01/2008
269, 011,Exclusive Gateway Split 2,Enter,03667393,03/01/2008
270, 011,Exclusive Gateway Split 2,Leave,03667393,03/01/2008
271, 011,Print and Send Purchase Order (Paper),Enter,03667393,03/01/2008
272, 011,Print and Send Purchase Order (Paper),Leave,03667398,03/01/2008
273, 011,Exclusive Gateway Split 3,Enter,03667398,03/01/2008
274, 011,Exclusive Gateway Split 3,Leave,03667398,03/01/2008
275, 011,Receive Order Confirmation,Enter,03667398,03/01/2008
276, 006,Clear Invoice,Leave,03722291,03/01/2008
277, 006,END EVENT,Enter,03722291,03/01/2008
278, 006,END EVENT,Leave,03722291,03/01/2008
279, 010,Receive Order Confirmation,Leave,03750934,03/01/2008
280, 010,Parallel Gateway Split,Enter,03750934,03/01/2008
281, 010,Parallel Gateway Split,Leave,03750934,03/01/2008
282, 010,Record Invoice Receipt,Enter,03750934,03/01/2008
283, 010,Parallel Gateway Split,Leave,03750934,03/01/2008
284, 010,Record Goods Receipt,Enter,03750934,03/01/2008
285, 012,START EVENT,Enter,03871164,03/01/2008
286, 012,START EVENT,Leave,03871164,03/01/2008
287, 012,Exclusive Gateway Split 1,Enter,03871164,03/01/2008
288, 012,Exclusive Gateway Split 1,Leave,03871164,03/01/2008
289, 012,Create Purchase Order,Enter,03871164,03/01/2008
290, 007,Record Invoice Receipt,Leave,03890990,03/01/2008
291, 007,Parallel Gateway Join,Enter,03890990,03/01/2008
292, 012,Create Purchase Order,Leave,03975626,03/01/2008
293, 012,Exclusive Gateway Split 2,Enter,03975626,03/01/2008
294, 012,Exclusive Gateway Split 2,Leave,03975626,03/01/2008
295, 012,Exclusive Gateway Split 3,Enter,03975626,03/01/2008
296, 012,Exclusive Gateway Split 3,Leave,03975626,03/01/2008
297, 012,Receive Order Confirmation,Enter,03975626,03/01/2008
298, 007,Record Goods Receipt,Leave,04004510,03/01/2008
299, 007,Parallel Gateway Join,Enter,04004510,03/01/2008
300, 007,Parallel Gateway Join,Leave,04004510,03/01/2008
301, 007,Clear Invoice,Enter,04004510,03/01/2008
302, 008,Record Goods Receipt,Leave,04018204,03/01/2008
303, 008,Parallel Gateway Join,Enter,04018204,03/01/2008
304, 011,Receive Order Confirmation,Leave,04061788,03/01/2008
305, 011,Parallel Gateway Split,Enter,04061788,03/01/2008
306, 011,Parallel Gateway Split,Leave,04061788,03/01/2008
307, 011,Record Invoice Receipt,Enter,04061788,03/01/2008
308, 011,Parallel Gateway Split,Leave,04061788,03/01/2008
309, 011,Record Goods Receipt,Enter,04061788,03/01/2008
310, 009,Record Goods Receipt,Leave,04120876,03/01/2008
311, 009,Parallel Gateway Join,Enter,04120876,03/01/2008
312, 009,Record Invoice Receipt,Leave,04137324,03/01/2008
313, 009,Parallel Gateway Join,Enter,04137324,03/01/2008
314, 009,Parallel Gateway Join,Leave,04137324,03/01/2008
315, 009,Clear Invoice,Enter,04137324,03/01/2008
316, 013,START EVENT,Enter,04195220,03/01/2008
317, 013,START EVENT,Leave,04195220,03/01/2008
318, 013,Exclusive Gateway Split 1,Enter,04195220,03/01/2008
319, 013,Exclusive Gateway Split 1,Leave,04195220,03/01/2008
320, 013,Create Purchase Requisition,Enter,04195220,03/01/2008
321, 013,Create Purchase Requisition,Leave,04212598,03/01/2008
322, 013,Create Purchase Order,Enter,04212598,03/01/2008
323, 008,Record Invoice Receipt,Leave,04327441,03/01/2008
324, 008,Parallel Gateway Join,Enter,04327441,03/01/2008
325, 008,Parallel Gateway Join,Leave,04327441,03/01/2008
326, 008,Clear Invoice,Enter,04327441,03/01/2008
327, 013,Create Purchase Order,Leave,04338634,03/01/2008
328, 013,Exclusive Gateway Split 2,Enter,04338634,03/01/2008
329, 013,Exclusive Gateway Split 2,Leave,04338634,03/01/2008
330, 013,Print and Send Purchase Order (Paper),Enter,04338634,03/01/2008
331, 013,Print and Send Purchase Order (Paper),Leave,04338639,03/01/2008
332, 013,Exclusive Gateway Split 3,Enter,04338639,03/01/2008
333, 013,Exclusive Gateway Split 3,Leave,04338639,03/01/2008
334, 013,Parallel Gateway Split,Enter,04338639,03/01/2008
335, 013,Parallel Gateway Split,Leave,04338639,03/01/2008
336, 013,Record Invoice Receipt,Enter,04338639,03/01/2008
337, 013,Parallel Gateway Split,Leave,04338639,03/01/2008
338, 013,Record Goods Receipt,Enter,04338639,03/01/2008
339, 012,Receive Order Confirmation,Leave,04356948,03/01/2008
340, 012,Parallel Gateway Split,Enter,04356948,03/01/2008
341, 012,Parallel Gateway Split,Leave,04356948,03/01/2008
342, 012,Record Invoice Receipt,Enter,04356948,03/01/2008
343, 012,Parallel Gateway Split,Leave,04356948,03/01/2008
344, 012,Record Goods Receipt,Enter,04356948,03/01/2008
345, 014,START EVENT,Enter,04530296,03/01/2008
346, 014,START EVENT,Leave,04530296,03/01/2008
347, 014,Exclusive Gateway Split 1,Enter,04530296,03/01/2008
348, 014,Exclusive Gateway Split 1,Leave,04530296,03/01/2008
349, 014,Create Purchase Requisition,Enter,04530296,03/01/2008
350, 014,Create Purchase Requisition,Leave,04546686,03/01/2008
351, 014,Create Purchase Order,Enter,04546686,03/01/2008
352, 007,Clear Invoice,Leave,04587079,03/01/2008
353, 007,END EVENT,Enter,04587079,03/01/2008
354, 007,END EVENT,Leave,04587079,03/01/2008
355, 009,Clear Invoice,Leave,04609192,03/01/2008
356, 009,END EVENT,Enter,04609192,03/01/2008
357, 009,END EVENT,Leave,04609192,03/01/2008
358, 014,Create Purchase Order,Leave,04663538,03/01/2008
359, 014,Exclusive Gateway Split 2,Enter,04663538,03/01/2008
360, 014,Exclusive Gateway Split 2,Leave,04663538,03/01/2008
361, 014,Print and Send Purchase Order (Paper),Enter,04663538,03/01/2008
362, 014,Print and Send Purchase Order (Paper),Leave,04663542,03/01/2008
363, 014,Exclusive Gateway Split 3,Enter,04663542,03/01/2008
364, 014,Exclusive Gateway Split 3,Leave,04663542,03/01/2008
365, 014,Receive Order Confirmation,Enter,04663542,03/01/2008
366, 010,Record Goods Receipt,Leave,04739069,03/01/2008
367, 010,Parallel Gateway Join,Enter,04739069,03/01/2008
368, 008,Clear Invoice,Leave,04756081,03/01/2008
369, 008,END EVENT,Enter,04756081,03/01/2008
370, 008,END EVENT,Leave,04756081,03/01/2008
371, 015,START EVENT,Enter,04832196,03/01/2008
372, 015,START EVENT,Leave,04832196,03/01/2008
373, 015,Exclusive Gateway Split 1,Enter,04832196,03/01/2008
374, 015,Exclusive Gateway Split 1,Leave,04832196,03/01/2008
375, 015,Create Purchase Requisition,Enter,04832196,03/01/2008
376, 010,Record Invoice Receipt,Leave,04839136,03/01/2008
377, 010,Parallel Gateway Join,Enter,04839136,03/01/2008
378, 010,Parallel Gateway Join,Leave,04839136,03/01/2008
379, 010,Clear Invoice,Enter,04839136,03/01/2008
380, 015,Create Purchase Requisition,Leave,04851938,03/01/2008
381, 015,Create Purchase Order,Enter,04851938,03/01/2008
382, 015,Create Purchase Order,Leave,04999499,03/01/2008
383, 015,Exclusive Gateway Split 2,Enter,04999499,03/01/2008
384, 015,Exclusive Gateway Split 2,Leave,04999499,03/01/2008
385, 015,Exclusive Gateway Split 3,Enter,04999499,03/01/2008
386, 015,Exclusive Gateway Split 3,Leave,04999499,03/01/2008
387, 015,Receive Order Confirmation,Enter,04999499,03/01/2008
388, 014,Receive Order Confirmation,Leave,05012477,03/01/2008
389, 014,Parallel Gateway Split,Enter,05012477,03/01/2008
390, 014,Parallel Gateway Split,Leave,05012477,03/01/2008
391, 014,Record Invoice Receipt,Enter,05012477,03/01/2008
392, 014,Parallel Gateway Split,Leave,05012477,03/01/2008
393, 014,Record Goods Receipt,Enter,05012477,03/01/2008
394, 016,START EVENT,Enter,05155468,03/01/2008
395, 016,START EVENT,Leave,05155468,03/01/2008
396, 016,Exclusive Gateway Split 1,Enter,05155468,03/01/2008
397, 016,Exclusive Gateway Split 1,Leave,05155468,03/01/2008
398, 016,Create Purchase Order,Enter,05155468,03/01/2008
399, 011,Record Invoice Receipt,Leave,05167307,03/01/2008
400, 011,Parallel Gateway Join,Enter,05167307,03/01/2008
401, 011,Record Goods Receipt,Leave,05185958,03/01/2008
402, 011,Parallel Gateway Join,Enter,05185958,03/01/2008
403, 011,Parallel Gateway Join,Leave,05185958,03/01/2008
404, 011,Clear Invoice,Enter,05185958,03/01/2008
405, 016,Create Purchase Order,Leave,05266817,03/01/2008
406, 016,Exclusive Gateway Split 2,Enter,05266817,03/01/2008
407, 016,Exclusive Gateway Split 2,Leave,05266817,03/01/2008
408, 016,Exclusive Gateway Split 3,Enter,05266817,03/01/2008
409, 016,Exclusive Gateway Split 3,Leave,05266817,03/01/2008
410, 016,Receive Order Confirmation,Enter,05266817,03/01/2008
411, 013,Record Goods Receipt,Leave,05293613,03/01/2008
412, 013,Parallel Gateway Join,Enter,05293613,03/01/2008
413, 012,Record Goods Receipt,Leave,05339651,03/01/2008
414, 012,Parallel Gateway Join,Enter,05339651,03/01/2008
415, 010,Clear Invoice,Leave,05363252,03/01/2008
416, 010,END EVENT,Enter,05363252,03/01/2008
417, 010,END EVENT,Leave,05363252,03/01/2008
418, 015,Receive Order Confirmation,Leave,05421490,03/01/2008
419, 015,Parallel Gateway Split,Enter,05421490,03/01/2008
420, 015,Parallel Gateway Split,Leave,05421490,03/01/2008
421, 015,Record Invoice Receipt,Enter,05421490,03/01/2008
422, 015,Parallel Gateway Split,Leave,05421490,03/01/2008
423, 015,Record Goods Receipt,Enter,05421490,03/01/2008
424, 017,START EVENT,Enter,05481130,03/01/2008
425, 017,START EVENT,Leave,05481130,03/01/2008
426, 017,Exclusive Gateway Split 1,Enter,05481130,03/01/2008
427, 017,Exclusive Gateway Split 1,Leave,05481130,03/01/2008
428, 017,Create Purchase Requisition,Enter,05481130,03/01/2008
429, 017,Create Purchase Requisition,Leave,05500135,03/01/2008
430, 017,Create Purchase Order,Enter,05500135,03/01/2008
431, 012,Record Invoice Receipt,Leave,05511301,03/01/2008
432, 012,Parallel Gateway Join,Enter,05511301,03/01/2008
433, 012,Parallel Gateway Join,Leave,05511301,03/01/2008
434, 012,Clear Invoice,Enter,05511301,03/01/2008
435, 013,Record Invoice Receipt,Leave,05538900,03/01/2008
436, 013,Parallel Gateway Join,Enter,05538900,03/01/2008
437, 013,Parallel Gateway Join,Leave,05538900,03/01/2008
438, 013,Clear Invoice,Enter,05538900,03/01/2008
439, 017,Create Purchase Order,Leave,05622390,03/01/2008
440, 017,Exclusive Gateway Split 2,Enter,05622390,03/01/2008
441, 017,Exclusive Gateway Split 2,Leave,05622390,03/01/2008
442, 017,Print and Send Purchase Order (Paper),Enter,05622390,03/01/2008
443, 017,Print and Send Purchase Order (Paper),Leave,05622394,03/01/2008
444, 017,Exclusive Gateway Split 3,Enter,05622394,03/01/2008
445, 017,Exclusive Gateway Split 3,Leave,05622394,03/01/2008
446, 017,Receive Order Confirmation,Enter,05622394,03/01/2008
447, 016,Receive Order Confirmation,Leave,05674460,03/01/2008
448, 016,Parallel Gateway Split,Enter,05674460,03/01/2008
449, 016,Parallel Gateway Split,Leave,05674460,03/01/2008
450, 016,Record Invoice Receipt,Enter,05674460,03/01/2008
